bank_number_key,title_en,title_fr,bank_number_en,bank_number_fr,description_en,description_fr,class_of_individuals_en,class_of_individuals_fr,note_en,note_fr,social_insurance_number_en,social_insurance_number_fr,purpose_en,purpose_fr,consistent_uses_en,consistent_uses_fr,retention_and_disposal_standards_en,retention_and_disposal_standards_fr,rda_number_en,rda_number_fr,related_record_number_en,related_record_number_fr,last_updated_en,last_updated_fr,tbs_registration_en,tbs_registration_fr
BOC PPE 841,Administration,Administration,BOC PPE 841,BDC PPE 841,"This bank contains advances, claims, receipts, travel arrangements, itineraries and correspondence concerning employee business travel. Personal information may include name, contact information, employee identification number, financial information, travel history, travel claims, stay accommodations, meals and preferences. Travellers may also be requested to provide date of birth and gender when booking travel arrangements.","Ce fichier contient des données sur les avances de fonds, les demandes de remboursement, les reçus, les préparatifs de voyage, les itinéraires et la correspondance relative aux voyages d’affaires des employés. Les renseignements personnels peuvent comprendre le nom de l’employé, ses coordonnées, son numéro d’identification personnel, des renseignements financiers, ses antécédents de voyage, ses demandes de remboursement de frais de voyage, ses frais d’hébergement, ses frais de repas et ses préférences. Les voyageurs peuvent également devoir indiquer leur date de naissance et leur sexe pour les besoins des préparatifs de voyage.",Bank of Canada employees who travel on official institutional business and their spouses or common-law partners and/or dependants who travel with them.,"Employés de la Banque du Canada, qui voyagent pour le compte de l’institution, ainsi que leur époux ou épouse ou conjoint ou conjointe de fait et/ou leurs personnes à charge qui voyagent avec eux.",,,,,The purpose of this bank is to maintain information about employees’ travel expenses.,Ce fichier a pour but d’emmagasiner des renseignements concernant les frais de voyage des employés.,To provide advances and approve claims for business travel expenses. Information may be used or disclosed for program evaluation and reporting purposes.,Fournir des avances et approuver des demandes de remboursement des frais de déplacement des employés en voyage d’affaires. Les renseignements peuvent être utilisés ou communiqués aux fins d’évaluation de programmes et de production de rapports.,Records are kept for seven years and then destroyed.,"Les dossiers sont conservés pendant sept ans, après quoi ils sont détruits.",2023/002,2023/002,BOC ADM 05,BDC ADM 05,,,000075,000075
BOC PPU 036,[Awards programs](https://www.bankofcanada.ca/research/#awards),[Programmes de prix](https://www.banqueducanada.ca/recherches/?theme_mode=light&_gl=1*cnr7s3*_ga*MTA5NDMxNTQxNi4xNzA0NzQwNjI5*_ga_D0WRRH3RZH*MTc0NjQ1ODc3OC4yNTQuMC4xNzQ2NDU4Nzc4LjYwLjAuMA..#prix),BOC PPU 036,BDC PPU 036,"This bank describes information related to applications received by the Bank for the Fellowship Program (Fellowship Awards and Governor's Awards). Personal information collected includes the applicant’s name, home and work mailing address, phone number and email address, name of university and department where employed, curriculum vitae, resume, letters of nomination from university officials about the application, and letters of reference.","Ce fichier renferme des renseignements relatifs aux candidatures reçues par la Banque dans le cadre de son programme de bourses de recherche (Bourse de recherche et Bourse du gouverneur). Les renseignements personnels recueillis sur les candidates et les candidats comprennent : les noms, les adresses postales à la maison et au travail, les numéros de téléphone et les adresses électroniques, le nom de l’université et du département où elles ou ils travaillent, les curriculum vitæ, des lettres de mise en candidature de dirigeants d’université pour la demande de bourse ainsi que des lettres de recommandation.",Applicants to the program.,Les candidats au programme.,,,,,The purpose of this information is to assist the Fellowship Nominating Committee in the annual selection process for recipients of the Fellowship Award.,Les renseignements recueillis sont utilisés par le Comité de nomination du Programme de bourses de recherche dans le cadre du processus de sélection annuel des lauréats.,The information is used for the selection of recipients and for statistical and reporting purposes.,Les renseignements servent à la sélection de candidats et à la préparation de statistiques et de rapports.,Applications related to individuals granted a Fellowship Award are retained for five years following the termination of the Fellowship and then destroyed. Applications related to individuals not granted a Fellowship Award are retained for five years and then destroyed.,"Les demandes de bourses des chercheurs lauréats du Programme sont conservées pendant cinq ans après la fin du versement de la bourse, puis détruites. Les demandes de bourses des personnes qui n'ont pas reçu de bourses sont conservées pendant cinq ans, puis détruites.",2023/002,2023/002,BOC ADM 10,BDC ADM 10,,,006348,006348
BOC PPU 058,Communications,Communications,BOC PPU 058,BDC PPU 058,"This bank describes information related to attendance at Bank of Canada-hosted conferences. Personal information is collected through a secure Bank website and includes each attendee’s name, business title, phone and fax numbers, email address, and mobility and dietary requirements. It may also include the name of the attendee’s spouse or companion and their related information.","Ce fichier renferme des renseignements sur la participation aux colloques organisés par la Banque du Canada. Les renseignements personnels sont recueillis au moyen d’un site Web sécurisé de la Banque du Canada et comprennent le nom, le titre de poste, les numéros de téléphone et de télécopieur, l’adresse courriel ainsi que les restrictions alimentaires ou de mobilité des personnes qui assistent à un colloque. Ils peuvent également contenir le nom d’une conjointe ou d’un conjoint ou d’une personne qui accompagne une ou un participant(e) ainsi que les renseignements pertinents à son égard.","Members of the general public and representatives of external organizations and businesses, other government agencies and international governments.","Des membres du grand public et des représentants d’organismes ou d’entreprises externes, d’autres organismes gouvernementaux et de gouvernements internationaux.",,,,,"Information is used to complete logistical requirements (i.e., stay accommodation, transportation) and for conference documentation.","Les renseignements sont utilisés afin de prendre les dispositions nécessaires concernant l’hébergement et le transport, et pour préparer la documentation relative aux colloques.","To provide services to attendees and their guests and for planning, evaluation and statistical purposes.","Pour offrir des services aux participants et à leurs invités ainsi qu’à des fins de planification, d’évaluation et de statistiques.",Records are kept for two years after the event and then destroyed.,"Les documents sont conservés pendant une période de deux ans après l’activité, puis détruits.",2023/002,2023/002,BOC COM 10,BDC COM 10,,,20110262,20110262
BOC PPU 055,,,BOC PPU 055,BDC PPU 055,"This bank describes the components of mailing lists maintained by the Bank. The personal information collected includes the name, mailing and email address, phone and fax numbers of private individuals and contacts within private sector, federal, provincial and non-government organizations, as well as photocopies of cheques if required for refunds, cheque number is recorded in database.","Ce fichier renferme les éléments des listes d’envoi de la Banque. Les renseignements personnels recueillis comprennent le nom, l'adresse postale, l'adresse électronique et les numéros de téléphone et de télécopieur de particuliers ou de personnes-ressources du secteur privé et d'organismes fédéraux, provinciaux et non gouvernementaux. Sont conservées également des photocopies de chèques si nécessaire aux fins de remboursement (le numéro de chèque est enregistré dans la base de données).","Members of the general public or individuals representing private sector companies and federal, provincial and non-government organizations who have provided their contact information to obtain copies of relevant documentation.","Membres du public ou représentants d’entreprises du secteur privé et d’organismes fédéraux, provinciaux et non gouvernementaux qui ont transmis leurs coordonnées pour obtenir des exemplaires de documents.",,,,,"To create and maintain standardized mailing lists for the distribution of communications material, publications, reports and other documentation related to Bank programs and activities, etc.","Créer et maintenir des listes d’envoi uniformisées aux fins de distribution de matériel de communication, de publications, de rapports et d’autres documents relatifs aux programmes et aux activités de la Banque du Canada, ou autre.",The information is used for planning purposes.,Ces renseignements sont utilisés aux fins de planification.,Paper records relating to free and paid publications are kept for three years and then destroyed. Database records relating to paid publications are kept for three years after their last administrative use and then destroyed.,"Les dossiers papier liés aux publications gratuites et payantes sont conservés trois ans, puis détruits. Les dossiers dans la base de données qui se rapportent aux publications payantes sont conservés trois ans après la dernière consultation à des fins administratives, puis détruits.",2023/002,2023/002,BOC COM 15,BDC COM 15,,,006323,006323
BOC PPU 060,[Corporate Governance](https://www.bankofcanada.ca/about/#who-runs-us),[Gouvernance de la Banque](https://www.banqueducanada.ca/sujet-banque/#qui-sont-nos-dirigeants),BOC PPU 060,BDC PPU 060,"This bank describes information contained in the Bank's Continuity of Operation (COOP) Program. The COOP Program was established by the Bank to provide for the continued availability of services and associated assets that are critical to the effective functioning of the Canadian financial system and the health, safety, security and economic well-being of Canadians. Personal information may include the names and personal coordinates of employees who are part of the Bank's COOP Response Team and Incident Management Team, as well as similar emergency contact information for senior and executive management staff and tenants who have access to the Bank's facilities. Also included are the names and emergency contact numbers of disaster response and recovery vendors and other service providers, in addition to international, federal, provincial and municipal officials who may have to be contacted to assist the Bank as the result of an emergency situation. All employees may choose to provide their personal contact information for the purposes of this program. In exceptional circumstances, limited health information may be collected from Bank staff, new hires, those under contract with the Bank, members of the Board of Directors, tenants who have access to the Bank's facilities, vendors, service providers and onsite visitors to the Bank's facilities.","Ce fichier renferme des renseignements contenus dans le Programme de continuité des opérations (programme COOP) de la Banque. Ce programme est mis en place par la Banque pour permettre l’accessibilité continue des services et des biens afférents qui sont essentiels au fonctionnement efficace du système financier canadien, à la santé, à la sécurité ainsi qu’au bien-être économique des Canadiennes et Canadiens. Les renseignements personnels peuvent comprendre les noms et coordonnées personnelles d’employés de la Banque du Canada qui font partie de l’Équipe COOP et de l’Équipe de gestion des interventions de la Banque du Canada, ainsi que des renseignements de même nature permettant de communiquer avec les cadres supérieurs, les membres de la Haute Direction et les locataires qui ont accès aux installations de la Banque. Le fichier renferme aussi les noms et numéros d’urgence des fournisseurs de services d’intervention et de reprise après sinistre et d’autres types de services, en plus de ceux de responsables d’organisations internationales, fédérales, provinciales et municipales avec lesquels la Banque pourrait communiquer afin d’obtenir de l’aide en situation d’urgence. Tous les membres du personnel peuvent choisir de fournir leurs coordonnées personnelles pour les besoins de ce programme. Dans des circonstances exceptionnelles, la Banque peut recueillir des renseignements précis sur la santé de ses employés (actuels et nouveaux), des personnes qui lui sont liées par contrat, des membres du Conseil d’administration, des locataires et visiteurs qui ont accès à ses installations, de ses fournisseurs et de ses prestataires de service.","Bank staff and new hires, those under contract with the Bank, members of the Board of Directors, tenants who have access to the Bank's facilities, emergency response officials, vendors, service providers, business contacts, and onsite visitors, including members of the general public.","Employés de la Banque du Canada (actuels et nouveaux), personnes liées à la Banque par contrat, membres du Conseil d’administration, locataires et visiteurs qui ont accès aux installations de la Banque (y compris des membres du grand public), responsables des mesures d’urgence, fournisseurs, les fournisseurs de services, les contacts d’affaires.",,,,,The purpose of this information is to ensure that the Bank can contact appropriate and responsible individuals to respond in the event of an interruption in normal business operations. Limited personal health information is collected under the *Bank of Canada Act* and the *Canada Labour Code* in exceptional circumstances linked to public health and safety to protect the health of Bank employees and Canadians.,"La Banque conserve ces renseignements pour être en mesure de communiquer avec les personnes appropriées qui ont la responsabilité d’intervenir en cas d’interruption des activités courantes. Des renseignements médicaux personnels précis sont recueillis en vertu de la *Loi sur la Banque du Canada* et du *Code canadien du travail*, dans des circonstances exceptionnelles liées à la santé et à la sécurité publiques, afin de protéger la santé des employés de la Banque et des Canadiennes et Canadiens.","This personal information may be shared with other federal institutions, police, fire, other emergency response agencies, and health agencies on an as-needed basis. This information may also be used or shared with third parties delegated by the Bank for assessment and audit purposes. This information may also be used or shared within the Bank for purposes related to Employee Relations or Occupational Health and Safety (PIB BOC PPE 831). Aggregated information may be used to provide reports to senior management about the execution of Bank's COOP plans.","Ces renseignements personnels peuvent être transmis, selon les besoins, à d’autres institutions fédérales, aux services de police et d’incendie, ainsi qu’à d’autres services d’intervention en situation d’urgence et aux organismes de santé, au besoin. Ces renseignements peuvent aussi être fournis à des tiers délégués par la Banque du Canada qui les utiliseront à des fins d’évaluation et d’audit. Ils peuvent également être utilisés ou transmis au sein de la Banque à des fins liées aux relations avec les employés ou à la santé et sécurité au travail (PIB BDC PPE 831). Des données agrégées peuvent être utilisées pour produire des rapports à l’intention des cadres supérieurs au sujet de l’exécution des plans COOP de la Banque.","COOP Program records containing contact information are updated as required, and outdated information is replaced. For the duration of the program, information is kept for two years after it has been replaced. Records related to health information are kept for two years following the end of the related exceptional circumstances. When appropriate, certain information linked to public health and safety is treated as transitory and not retained for the full two-year retention period. Third-party retention may differ from that of the Bank.","Les documents relatifs au programme COOP qui renferment les coordonnées sont mis à jour au besoin, et les renseignements périmés sont remplacés. Pour la durée du programme, les renseignements sont conservés pendant deux ans après le remplacement des données périmées. Les documents contenant des renseignements sur la santé sont conservés pendant deux ans après la fin des circonstances exceptionnelles invoquées. Le cas échéant, certains renseignements liés à la santé et à la sécurité publiques seront traités comme transitoires et ne seront pas conservés pendant toute la période de conservation de deux ans. La période de conservation de tiers peut différer de celle de la Banque.",2023/002,2023/002,BOC CG 05,BDC CG 05,,,20110263,20110263
BOC PPU 083,Financial management,Gestion financière,BOC PPU 083,BDC PPU 083,"This bank describes information related to individuals who are issued payments by the Bank, and individuals who remit monies payable to the Bank. Payments may be issued and made by cheque, cash or electronically, and may involve travel and hospitality claims, education course fees, program payments, isolation allowances, membership fees, awards, *ex gratia*, reimbursement of overpayments, and payments for goods or services including Bank merchandise (e.g., publications, souvenirs, etc.), rent and royalties. Personal information may include name, contact information, Certificate of Indian Status (status card), financial information, credit card information, nature of expense/claims/remittance, employee identification number, other identifying number, signature and Social Insurance Number (SIN).","Ce fichier renferme des renseignements concernant des personnes recevant des paiements de la part de la Banque et des personnes versant des paiements à la Banque. Ces paiements peuvent être versés par chèque, en espèces ou par voie électronique. Ils peuvent se rapporter à ce qui suit : remboursements de frais de voyage et d’hébergement, frais de scolarité, paiements de programmes, indemnités d’isolement, droits d’adhésion, bourses, paiements à titre gracieux, remboursements de paiements en trop, paiements de biens ou de services, y compris les produits promotionnels de la Banque (publications, souvenirs, etc.), loyers et droits d’auteur. Les renseignements personnels peuvent comprendre le nom, les coordonnées, le numéro de certificat du statut d’Indien, des renseignements financiers, des renseignements de carte de crédit, la nature de la dépense, de la demande de remboursement ou de la remise, le numéro d’identification de l’employé, d’autres numéros d’identification, la signature et le numéro d’assurance sociale (NAS).",Current and former employees of the Bank and members of the general public.,Employés actuels et anciens employés de la Banque et membres du grand public.,,,,,"Personal information is used to support the payment of financial benefits and entitlements in relation to expenses, fees, claims and other non-payroll payments, and the collection of monies owing to the Bank in relation to goods and services. The SIN is collected pursuant to the *Income Tax Act* and may be used to issue various income-reporting slips and reporting documentation. The Certificate of Indian Status (status card) is collected pursuant to s. 87 of the *Indian Act* as well as pursuant to the Ontario First Nations Point-Of-Sale Exemptions.","Les renseignements personnels servent à permettre le règlement d’indemnités et de versements se rapportant à des dépenses, des frais, des demandes de remboursement et d’autres versements hors paye, ainsi que le recouvrement de sommes dues à la Banque pour des biens ou services. Le NAS est consigné conformément à la *Loi de l’impôt sur le revenu* et peut servir à produire différents relevés de revenu ou d’autres rapports. Le numéro de certificat du statut d’Indien est recueilli aux fins de l’application de l’article 87 de la *Loi sur les Indiens* et des exemptions au point de vente accordées aux Premières Nations de l’Ontario.","Information may be shared with financial institutions for transactions purposes. In some cases, the SIN and other information are shared with the Canada Revenue Agency or Revenue Québec, and are used for data-matching purposes—see institution-specific PIBs: Individual Returns and Payment Processing–CRA PPU 005; GST/HST Returns and Rebates Processing–CRA PPU 241; Business Number and Program Account Registration–CRA PPU223; Commodity Tax Objections, Determinations and Appeals to the Courts–CRA PPU 177; Excise and GST/HST Rulings and Interpretations–CRA PPU 092; Goods and Services Tax/Harmonized Sales Tax Credit (GST/HST credit)–CRA PPU 140; GST/HST Audit and Examination–CRA PPU 430; Part XIII Non-Resident Withholding Program–CRA PPU 094. Information may be used or disclosed for financial reporting and program evaluation. Travel and hospitality expenses incurred by members of the Bank’s Governing Council are proactively disclosed on Bank’s website.","Des renseignements peuvent être transmis à des institutions financières à des fins transactionnelles. Dans certains cas, le NAS et d’autres renseignements sont communiqués à l’Agence du revenu du Canada et à Revenu Québec et servent à la comparaison de données. Voir les fichiers de renseignements personnels (FRP) institutionnels : Traitement des déclarations et des paiements des particuliers – ARC PPU 005; Traitement des déclarations et des remboursements de TPS/TVH – ARC PPU 241; Inscription au numéro d’entreprise et aux comptes de programme – ARC PPU 223; Oppositions, déterminations et appels devant le tribunal relatifs aux taxes à la consommation – ARC PPU 177; Décisions et interprétations en matière d’accise et de TPS/TVH – ARC PPU 092; Crédit pour taxe sur les biens et services/taxe de vente harmonisée (crédit pour TPS/TVH) – ARC PPU 140; Vérification et examen de la TPS/TVH – ARC PPU 430; Programme des retenues d’impôt des non-résidents, Partie XIII – ARC PPU 094. Les renseignements peuvent être utilisés ou communiqués pour la production de rapports financiers ou d’évaluation de programmes. Les frais de voyage et dépenses d’hébergement engagés par des membres du Conseil de direction de la Banque sont divulgués proactivement dans le site Web de l’institution.",Records are kept for seven years and then destroyed.,"Tous les dossiers sont conservés pendant sept ans, après quoi ils sont détruits.",2023/002,2023/002,BOC FIN 05,BDC FIN 05,,,,
BOC PPE 823,Human Resources,Ressources humaines,BOC PPE 823,BDC PPE 823,"This bank describes information relating to the administration of the Bank of Canada's benefits program for employees. The records related to this PIB contain all documents created as a result of an employee's enrolment or re-enrolment such as the enrolment forms and acknowledgement of an employee's insurance level. Personal information collected includes employee name, employee identifier, home address and telephone number.","Ce fichier renferme des renseignements relatifs à l’administration du programme d’avantages sociaux offert aux employés de la Banque du Canada. Les dossiers de ce fichier de renseignements personnels contiennent tous les documents créés par suite de l’adhésion ou du renouvellement de l’adhésion d’un employé, tels que les formulaires d’adhésion et la confirmation des niveaux de protection. Les renseignements personnels recueillis comprennent le nom de l’employé, son matricule, son adresse et son numéro de téléphone.",Current and former Bank employees.,Employés actuels et anciens employés de la Banque.,,,,,The purpose of this bank is to document the enrolment of employees in this benefits program and the administration of employee-selected benefits by the Bank of Canada.,Conserver l’information relative à l’adhésion des employés à ce programme d’avantages sociaux et à l’administration par la Banque du Canada des avantages choisis par les employés.,"Non-personal information may be used to provide reports about the management of this program to the Bank's Senior Management. The information may also be used for research, planning, audit and evaluation purposes.","Les renseignements de nature non personnelle peuvent servir à créer des rapports sur la gestion de ce programme, destinés à la Haute Direction de la Banque. On peut aussi utiliser cette information aux fins de recherche, de planification, d’audit et d’évaluation.","Records are kept for a period of 16 years then destroyed after being superseded. If the employee leaves the Bank, or in the case of the death of the employee, the records are held for 16 years after last administrative use.","Les dossiers sont conservés seize ans après leur remplacement, puis détruits. Si l’employé quitte la Banque ou s’il décède, les dossiers sont conservés seize ans après la dernière consultation à des fins administratives.",2015/021,2015/021,BOC CSD 416,BDC DSG 416,,,006324,006324
BOC PPE 821,,,BOC PPE 821,BDC PPE 821,"This bank contains absence input forms and summary reports which include the employee identification number, leave applications, and correspondence related to Attendance and Leave. The annual summary of Attendance and Leave is attached to the Employee Personnel Record. Some Attendance and Leave information exists in automated form, as modules of institutional personnel databases, especially as time/attendance, leave control and absenteeism systems.","Ce fichier renferme des formules d’introduction de données relatives aux absences et des sommaires qui renferment le numéro d’identification de l’employé, les demandes de congé ainsi que la correspondance connexe aux présences et aux congés. Le relevé annuel des congés et des présences est annexé au dossier personnel d’un employé. Certains renseignements relatifs aux congés et aux présences sont présentés sous forme de modules automatisés enregistrés dans des bases de données sur le personnel de l’institution (systèmes présence/temps, congés et absences).",Bank of Canada employees.,Employés de la Banque du Canada.,,,,,The purpose of this bank is to support the administration of employee Attendance and Leave.,Ce fichier a pour but d’appuyer l’administration des congés et des présences des employés.,"To record attendance and authorize leave, to support decisions on pay and benefits, such as those concerning leave and termination of employment, and to evaluate the use of leave and rates of absenteeism.","Ce fichier sert à consigner les présences et à autoriser les congés, à étayer les décisions relatives à la rémunération et aux avantages notamment en ce qui a trait aux congés et à la fin d’emploi, et à déterminer quelle est l’utilisation des congés et le taux d’absentéisme.","Records are kept for a period of three years, then destroyed.","Les dossiers sont conservés pendant trois ans, puis détruits.",2015/021,2015/021,BOC CSD 416,BDC DSG 416,,,002211,002211
BOC PPE 822,,,BOC PPE 822,BDC PPE 822,This bank contains orders of garnishment and related correspondence.,Ce fichier renferme les ordonnances de saisie de salaire et la correspondance s’y rapportant.,Bank of Canada employees.,Employés de la Banque du Canada.,,,,,"The purpose of this bank is to maintain information concerning orders for garnishment. The social insurance number may or may not be present. If present, it is in some cases authorized under the *Income Tax Act* and the Family Orders and Agreements Enforcement Assistance Act and Regulations.",Ce fichier a pour but d’emmagasiner des renseignements concernant les ordonnances de saisie de salaire. Le numéro d’assurance sociale peut ou non être indiqué. Son utilisation est parfois autorisée par la *Loi de l’impôt sur le revenu* et la *Loi d’aide à l’exécution des ordonnances et des ententes familiales* ainsi que les règlements connexes.,To provide for the execution of orders of garnishment.,Veiller à l’exécution des ordonnances de saisie de salaire.,"Records are kept for a period of six years after the garnishment order is no longer in force, then destroyed.","Les dossiers sont conservés six ans à partir du moment où l’ordonnance de saisie de salaire n’est plus en vigueur, après quoi ils sont détruits.",2015/021,2015/021,"BOC CSD 416,",BDC DSG 416,,,000076,000076
BOC PPE 832,,,BOC PPE 832,BDC PPE 832,"This bank contains specific case file records relating to the Income Maintenance and Long Term Disability programs. It contains notice of leave of absence, completed necessary forms applying to programs, medical certificates, payment information, correspondence between employee and Great West Life regarding their claim, gradual return to work program records, etc.","Ce fichier renferme les dossiers des cas particuliers relatifs aux régimes de remplacement du revenu et d’invalidité de longue durée, dont les avis de congé, les formulaires d’adhésion aux régimes dûment remplis, les certificats médicaux, les renseignements sur les paiements, la correspondance entre les employés et La Great-West, compagnie d’assurance-vie concernant leur demande de prestations, les dossiers relatifs au programme de retour progressif au travail, etc.",Bank of Canada employees.,Employés de la Banque du Canada.,,,,,The purpose of this bank is to document information on the administration of the Income Maintenance and Long-Term Disability Programs of the Bank of Canada.,Ce fichier a pour but de consigner les renseignements concernant l’administration des régimes de remplacement du revenu et d’invalidité de longue durée de la Banque du Canada.,To administer specific claims and ensure payments are made to employees who are on the income maintenance and long-term disability programs.,Administrer les demandes particulières et veiller à ce que les employés admissibles aux régimes de remplacement du revenu et d’invalidité de longue durée reçoivent les prestations auxquelles ils ont droit.,"Records are kept for a period of 16 years after termination of the claim or after last administrative use, then destroyed.","Les dossiers sont conservés pendant les 16 années qui suivent la fin de la période d’indemnisation ou la date de la dernière utilisation à des fins administratives, puis détruits.",2015/021,2015/021,"BOC CSD 416, BOC CSD 471","BDC DSG 416,** BDC DSG 471",,,005279,005279
BOC PPE 820,,,BOC PPE 820,BDC PPE 820,"This bank contains certificates for pay, allowances and deductions, which set out pay and benefit information for each employee, including the Social Insurance Number (SIN), as well as correspondence related to the administration of Pay and Benefits. The bank may also include banking information for pay and pension, orders for garnishment, attachment, and diversion of funds. Earning and superannuation records are attached to the Employee Personnel Record. Some of the above information exists in a computer-based system in order to generate salaries, pensions, deductions or to adjust an employee payroll/personnel record.","Ce fichier contient les certifications nécessaires pour la rémunération, les indemnités et les déductions. Celles-ci présentent des renseignements relatifs au traitement et aux avantages pour chaque employé, y compris le numéro d’assurance sociale (NAS), ainsi que la correspondance connexe à l’administration de la paye et des avantages. Le fichier peut également comprendre des renseignements bancaires pour la paie et les pensions de retraite, des dispositions concernant la saisie-arrêt et la distraction de fonds. Le dossier relatif aux gains et à la pension de retraite sont joints au dossier personnel de chaque employé. Certains des renseignements ci-dessus ont été introduits dans un système automatisé qui permet de calculer les traitements, les pensions et les retenues ou de corriger le dossier personnel de l’employé ou encore le dossier relatif à sa rémunération.",Current and former Bank employees.,Employés actuels et anciens employés de la Banque.,,,,,"The purpose of this bank is to provide documentation for the administration of Pay and Benefits. The use of the social insurance number is a requirement under the *Income Tax Act*, the *Employment Insurance Act*.",Ce fichier contient de la documentation sur l’administration de la rémunération et des avantages. L’utilisation du numéro d’assurance sociale est exigée en vertu de la *Loi de l’impôt sur le revenu* et de la *Loi sur l’assurance-emploi*.,"To approve the disbursement of salaries and allowances and the retention of deductions. The SIN is used for purposes of identification and to ensure consistency in administration of Pay and Benefits. Provision of the SIN is mandatory for this bank, subject to exemption of some individuals under special circumstances. The bank enables audit and reconciliation of payroll accounts (e.g., employee remuneration and entitlements) and supports the recovery of overpayments and debts owed to the Crown and, where applicable, enables execution of orders of garnishment, attachment, or diversion of funds in accordance with the *Garnishment, Attachment and Pension Diversion Act*.","Ce fichier sert principalement à approuver le paiement des traitements et des indemnités ainsi que la mise en place des retenues. Le NAS est utilisé à des fins d’identification et pour s’assurer que l’administration de la paye et des avantages est uniforme. Il faut absolument inscrire le NAS dans ce fichier; toutefois, il peut y avoir des cas d’exception pour certains individus lorsque des circonstances spéciales se présentent. Le fichier sert aussi à l’audit et à la conciliation des comptes relatifs à la paye (par exemple, la rémunération et l’admissibilité des employés) et à étayer le recouvrement des paiements effectués en trop et des dettes envers la Couronne et, le cas échéant, à permettre, conformément à la *Loi sur la saisie-arrêt et la distraction de pension*, de procéder à la saisie-arrêt et à la distraction des fonds.","After an employee leaves the Bank, the personnel record is kept until the individual reaches the age of 80, or two years after the death of the individual and then destroyed, provided two years have elapsed since the last administrative action concerning the information. Payroll Transaction records are kept 7 years then destroyed.","Après le départ de l’employé, le dossier personnel est gardé jusqu’à ce que l’employé ait atteint l’âge de 80 ans ou jusqu’à deux ans après le décès de l’employé; après quoi le dossier est détruit, pourvu que deux ans se soient écoulés depuis la dernière utilisation, à des fins administratives, des renseignements en question. Les dossiers concernant les transactions relatives à la paye sont conservés pendant sept ans avant d’être détruits.n.",2015/021,2015/021,BOC CSD 416,BDC DSG 416,,,002212,002212
