record_number,name_en,name_fr,document_types_en,document_types_fr
HC OTB 005,"Organs, Tissues and Blood","Organes, tissus et sang","correspondence, memoranda, complaints, consultation, grants and contributions agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de subventions et contributions, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC PAS 005,Patient Safety,Sécurité des patients,"correspondence, memoranda, complaints, consultation, grants and contributions agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de subventions et contributions, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC OLM 015,Official Language Minority Community Development Program,Programme pour le développement des communautés de langue officielle en situation minoritaire,"research proposals, analysis, and reports, performance frameworks, audit and evaluation reports, draft policies, correspondence, memoranda, public relations materials, presentations, contribution proposals, contracts and funding agreements with collaborators, information sharing agreements, research files of published and unpublished data, strategic policy advice, briefing notes, meeting agendas and minutes.","Propositions, analyses et rapports de recherche, cadres de rendement, rapports d'audit et d'évaluation, ébauche d'orientation, correspondance, notes de service, documents de relations publiques, présentations, propositions de contribution, contrats et accords de financement avec les collaborateurs, accords de communication de renseignements, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, notes d'information, ordres du jour et comptes rendus de réunions."
HC SU 005,Substance Use and Addictions,Usage et dépendances aux substances,"correspondence, memoranda, complaints, consultation, grants and contributions agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de subventions et contributions, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC THIF 005,Territorial Health Investment Fund,Fonds d'investissement-santé pour les territoires,"correspondence, memoranda, complaints, consultation, transfer agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de transfert, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC THA 005,Thalidomide,Thalidomide,"correspondence, memoranda, complaints, consultation, grants and contributions agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de subventions et contributions, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC ERH 015,Safe Environments/Environmental and Radiation Health Sciences - Air Quality,Sécurité des milieux / sciences de la santé environnementale et de la radioprotection - Qualité de l'air,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, research proposals, analysis, and reports, exposure monitoring results, lab test results, correspondence, presentations, questionnaires, briefing notes, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, fact sheets, committee agendas, reports and minutes, guidelines and standards, educational and outreach bulletins and other documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, résultats de la surveillance de l'exposition, résultats des tests de laboratoire, correspondance, présentations, questionnaires, notes d'information, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, fiches de renseignements, ordres du jour, rapports et comptes rendus de comités, lignes directrices et normes, bulletins d'éducation et de sensibilisation et autres documents."
HC HP 025,Biologics and Genetic Therapies,Produits biologiques et thérapies génétiques,"Adverse reaction reports for clinical trials, health hazard assessments and evaluations, research proposals, analysis, and reports (including pre-clinical and clinical studies), correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, standards, product evaluations, drug approval submissions from manufacturers, briefing notes, committee meeting agendas, terms of reference and minutes, notices of compliance, standard operating procedures, strategic planning documents, and summary basis of decision educational and outreach documentation.","Déclarations d'effets indésirables lors des essais cliniques, évaluations des risques pour la santé, propositions, analyses et rapports de recherche (y compris les études précliniques et cliniques), correspondance, notes de service, documents de relations publiques, présentations, contrats avec les collaborateurs, ententes de communication de renseignements, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, normes, évaluations de produits, présentations des fabricants pour l'approbation de médicaments, notes d'information, ordres du jour, mandats et comptes rendus de comités, avis de conformité, procédures normalisées d'exploitation, documents d'orientation stratégique et résumés des motifs de décisions des documents pédagogiques et de sensibilisation"
HC HP 030,Marketed Health Products - Biologics and Radiopharmaceuticals,Produits de santé commercialisés - Produits biologiques et radiopharmaceutiques,"public opinion research, surveillance and monitoring documentation, analysis reports (including clinical studies), correspondence, memoranda, public relations materials, presentations, briefing notes, contracts with collaborators, information sharing agreements, research proposals, analysis and reports, adverse reaction reports, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risks assessments, standards, product evaluations, submissions from manufacturers, terms of reference, committee agenda items, minutes and reports, product monographs, product advisories, warnings, and recalls, educational and outreach materials.","Recherches sur l'opinion publique, documents de surveillance et de suivi, rapports d'analyse (y compris les études cliniques), correspondance, notes de service, documents de relations publiques, présentations, notes d'information, contrats avec les collaborateurs, ententes de communication de renseignements, propositions, analyses et rapports de recherches, déclarations d'effet indésirable, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, normes, évaluations des produits, mémoires des fabricants, mandats, points à l'ordre du jour, comptes rendus et rapports de comités, monographies de produits, avis de sécurité sur les produits, mises en garde et retraits du marché, documents d'éducation et de sensibilisation."
HC HP 035,Compliance and Enforcement Activities related to - Biologics and Radiopharmaceuticals,Activités de conformité et d'application de la loi liées aux produits biologiques et radiopharmaceutiques,"Inspection and investigation documentation and reports, correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, strategic policy advice, licences, registrations, compliance reports, report of examination for customs entries, briefing notes, risk assessments, standards, product evaluations, monitoring logs, laboratory data, purchasing orders, sales receipts and declarations","Documents et rapports d'inspection et d'enquête, correspondance, notes de service, documents de relations publiques, présentations, contrats avec des collaborateurs, ententes d'échange d'information, conseils stratégiques, licences, enregistrements, rapports de conformité, rapports d'examen pour les entrées en douane, notes d'information, évaluations des risques, normes, évaluations de produits, journaux de contrôle, données de laboratoire, bons de commande, reçus de vente et déclarations."
HC DSS 010,Food and Drugs Act Liaison,Liaison pour la *Loi sur les aliments et drogues,"correspondence, memoranda of understanding, reports, presentations, questionnaires, briefing notes, consultation and outreach documentation.","Correspondance, protocoles d'entente, rapports, présentations, questionnaires, notes d'information, documents de consultation et de sensibilisation."
HC CAN 005,Cannabis,Cannabis,"correspondence, memoranda, complaints, consultation, grants and contributions agreements, outreach and public relations materials, reports, briefing notes, policies, presentations, provincial/territorial call and meeting material, and annual report to Parliament.","Correspondance, notes de service, plaintes, consultations, ententes de subventions et contributions, documents de sensibilisation et de relations publiques, rapports, notes d'information, politiques, présentations, documents liés aux appels et aux réunions provinciaux et territoriaux et rapport annuel au Parlement."
HC ERH 005,Safe Environments - Climate Change,Sécurité des milieux - Changements climatiques,"public opinion research, surveillance and monitoring documentation, research proposals, analysis, and reports, questionnaires, correspondence, presentations, contracts with collaborators and service providers, research files of published and unpublished data, strategic policy advice, draft legislation, risk assessments, fact sheets, briefing notes, research funding agreements, committee agendas, reports and minutes, educational and outreach bulletins and other documentation.","recherche sur l'opinion publique, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, questionnaires, correspondance, présentations, contrats avec des collaborateurs et des fournisseurs de services, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauche de loi, évaluation des risques, fiche de renseignements, notes d'information, entente de financement de la recherche, ordres du jour, rapports et comptes rendus de comités, bulletins d'éducation et de sensibilisation et autres documents."
HC HP 070,Requests for Confidential Business Information,Demandes de renseignements commerciaux confidentiels,"Request forms, confidentiality agreements, conflict of interest declaration forms, correspondence, communications materials, briefing notes, agendas, minutes, presentations, procedures, curriculum vitae, proof of education documents, working notes, legal opinions, assessments, recommendation documents.","Formulaires de demande, ententes de confidentialité, formulaires de déclaration de conflits d'intérêts, correspondance, documents de communication, notes d'information, ordres du jour, comptes rendus, présentation, procédures, curriculum vitae, preuve de documents de formation, notes de travail, opinions juridiques, évaluations, documents de recommandations."
HC CPS 005,Consumer Products Safety Assessment Activities,Évaluation des activités associées à la sécurité des produits de consommation,"public opinion research, surveillance and monitoring documentation (includes research proposals, data analysis, and reports), correspondence, briefing notes, incident reports, enquiries, complaints, presentations, contracts, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, laboratory reports, committee documentation (including agendas, reports and minutes), consumer product advisories, warnings and recall notices, input related to product standards, educational and outreach documentation (including interpretive guidance).","Recherches sur l'opinion publique, documentation de surveillance et de suivi (notamment propositions, analyses et rapports de recherche), correspondance, notes d'information, plaintes, rapports d'incidents, demandes de renseignements, plaintes, présentations, contrats, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations des risques, rapports de laboratoire, documents de comités (y compris ordres du jour, rapports et comptes rendus), avis de sécurité sur les produits de consommation, avertissements et retraits du marché, observations liées aux normes de produits, documents d'éducation et de sensibilisation (y compris directives d'interprétation)."
HC SUA 010,Administration of the Controlled Drugs and Substances Act,Administration de la *Loi réglementant certaines drogues et autres substances,"public opinion research, surveillance and monitoring documentation, application forms and supporting documentation, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, authorizations to prescribe, dispense, or possess controlled substances, research files of published and unpublished data, strategic policy advice, briefing notes, draft legislation and regulatory frameworks, risk assessments, licenses, fact sheets, committee agendas, reports and minutes, sales records, advisories, educational and outreach documentation.","Recherches sur l'opinion publique, documents de surveillance et de suivi, formulaires de demande et documents d'appui, propositions, analyses et rapports de recherche, correspondance, présentations, contrats avec les collaborateurs, autorisations de prescrire, de fournir ou de détenir des substances contrôlées, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, notes d'information, ébauches de lois et de cadres de réglementation, évaluations du risque, licences, fiches de renseignements, ordres du jour, rapports et comptes rendus de comités, registres des ventes, avis de sécurité, documents d'éducation et de sensibilisation."
HC FSN 005,Food Safety Governance,Gouvernance de la salubrité des aliments,"public opinion research, compliance monitoring and enforcement documentation and reports, inspection notes health hazard assessments and evaluations, applications and submissions for food additive novel food, infant formula, supplemental food, health claim approvals, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, submissions from manufacturers, fact sheets, briefing notes, committee reports and minutes, product advisories, warnings and recalls, educational and outreach documentation, guidance documents, international standards and guidelines, stakeholder and public inquiries and responses.","Recherches sur l'opinion publique, documents et rapports sur la surveillance de la conformité et l'application de la loi, notes d'inspection, évaluations des risques pour la santé, demandes et présentations en vue de l'approbation d'additifs alimentaires, de nouveaux aliments, de préparations pour nourrissons, de suppléments alimentaires et d'allégations santé, propositions, analyses et rapports de recherche, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, présentations des fabricants, fiches de renseignements, notes d'information, rapports et comptes rendus de comités, avis de sécurité sur les produits, mises en garde et rappels, documents d'éducation et de sensibilisation, documents d'orientation, normes et lignes directrices internationales, demandes et réponses des intervenants et du public."
HC FSN 010,Nutrition and Healthy Eating,Nutrition et saine alimentation,"public opinion research, surveillance and monitoring documentation, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, briefing notes, research files of published and unpublished data, strategic policy advice, policies, fact sheets, committee agendas, reports and minutes, educational and promotional materials, outreach documentation, food and nutrition guidelines.","Recherches sur l'opinion publique, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, correspondance, présentations, contrats avec les collaborateurs, notes d'information, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, politiques, fiches de renseignements, ordres du jour, rapports et comptes rendus de comités, documents d'éducation, de promotion et de sensibilisation, lignes directrices en matière d'aliments et de nutrition."
HC ERH 035,Safe Environments and Environmental and Radiation Health Sciences - Chemicals,Sécurité des milieux et sciences de la santé environnementale et de la radioprotection - Produits chimiques,"public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, research proposals, analysis, and reports, lab test results, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, fact sheets, questionnaires, briefing notes, summaries, committee agendas, reports and minutes, advisories, educational and outreach bulletins and documentation.","Recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions, analyses et rapports de recherche, résultats des tests de laboratoire, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, fiches de renseignements, questionnaires, notes d'information, résumés, ordres du jour, rapports et comptes rendus de comités, avis de sécurité, bulletins d'éducation et documents d'éducation et de sensibilisation."
HC HP 040,Medical Devices for Human Use,Matériel médical à usage humain,"application forms, guidance documents, incident and adverse reaction reports, health hazard assessments and evaluations, public opinion research, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, standard medical device submissions from manufacturers, fact sheets, committee agendas, terms of reference, reports and minutes, notices, notices of early consultation, consultation reports, notices of intent, standard operating procedures, strategic planning framework, Summary Basis of Decision, Regulatory Decision Summary, Summary Safety Review, briefing notes, educational and outreach materials.","Formulaires de demande, documents d'orientation, rapports sur les incidents et déclarations d'effet indésirable, évaluations des risques pour la santé, recherches sur l'opinion publique, propositions, analyses et rapports de recherches, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches des lois et des cadres de réglementation, évaluations du risque, demandes d'homologation standard par les fabricants de matériel médical, fiches techniques, ordres du jour, mandats, rapports et comptes rendus de comités, avis, avis de consultation au début du processus, rapports des consultations, avis d'intention, procédures normalisées d'exploitation, cadre de planification stratégique, résumés des motifs de décisions, résumés des décisions réglementaires, notes d'information, documents d'éducation et de sensibilisation."
HC HP 045,Marketed Health Products - Medical Devices,Produits de santé commercialisés - Matériel médical,"surveillance and monitoring documentation, research proposals, analysis, and reports, product advisories, warnings and recalls, incident and adverse reaction reports, correspondence, memoranda, public relations materials, presentations, research files of published and unpublished data, strategic policy advice, draft regulatory frameworks, risks assessments, briefing notes, information sharing agreements, standards, terms of reference, committee agendas, minutes and reports, educational and outreach materials.","Documents de surveillance et de suivi, propositions, analyses et rapports de recherche, avis de sécurité sur les produits, mises en garde et rappels, rapports sur les incidents et déclarations d'effet indésirable, correspondance, notes de service, documents sur les relations publiques, présentations, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches des cadres de réglementation, évaluations du risque, notes d'information, ententes de communication de renseignements, normes, mandats, ordres du jour, comptes rendus et rapports de comités, documents d'éducation et de sensibilisation."
HC HP 050,Compliance and Enforcement Activities related to - Medical Devices,Activités de conformité et d'application de la loi concernant le matériel médical,"Inspection and investigation documentation and reports, correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, strategic policy advice, licenses, report of examination for customs entries, briefing notes, risks assessments, laboratory data, purchasing orders and sales receipts and reports.","Documents et rapports sur les inspections et les enquêtes, correspondance, notes de service, documents sur les relations publiques, présentations, contrats avec les collaborateurs, ententes de communication de renseignements, conseils en matière d'orientation stratégique, licences, rapports des examens des déclarations en douane, notes d'information, évaluations du risque, données des laboratoires, bons de commande, reçus et rapports des ventes."
HC HP 055,Natural Health Products,Produits de santé naturels,"public opinion research, incident and adverse reaction reports, health hazard assessments and evaluations, product approval applications and submissions, research proposals, analysis and reports, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, standard natural health product submissions from manufacturers, product and site licenses, fact sheets, committee reports and minutes, product advisories, warnings and recalls, education and outreach documentation.","Recherches sur l'opinion publique, rapports sur les incidents et déclarations d'effet indésirable, évaluations sur les risques pour la santé, demandes et présentations d'approbation de produits, propositions, analyses et rapports de recherche, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches de lois et de cadres de réglementation, évaluations du risque, demandes d'homologation standard par les fabricants pour les produits de santé naturels, permis de fabrication et licences d'exploitation de site, fiches de renseignements, rapports et comptes rendus de comités, avis de sécurité sur les produits, mises en garde et retraits du marché, documents d'éducation et de sensibilisation."
HC HP 060,Marketed Health Products - Natural Health Products,Produits de santé commercialisés - Produits de santé naturels,"public opinion research, surveillance and monitoring documentation, research proposals, analysis and reports (including pre-clinical and clinical studies), correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, lab test results, briefing notes, patents, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risks assessments, standards, product evaluations, submissions from manufacturers, establishment licensing, educational and outreach materials.","Recherches sur l'opinion publique, documents de surveillance et de suivi, propositions, analyses et rapports de recherche (y compris les études précliniques et cliniques), correspondance, notes de service, documents de relations publiques, présentations, contrats avec les collaborateurs, ententes de communication de renseignements, résultats des tests de laboratoire, notes d'information, brevets, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches des lois et des cadres de réglementation, évaluations du risque, normes, évaluations des produits, présentations des fabricants, agréments des établissements, documents d'éducation et de sensibilisation."
HC HP 065,Compliance and Enforcement Activities related to - Natural Health Products,Activités de conformité et d'application de la loi concernant les produits de santé naturels,"Inspection and investigation documentation and reports, correspondence, memoranda, public relations materials, presentations, contracts with collaborators, information sharing agreements, strategic policy advice, licenses, report of examination for customs entries, briefing notes, risks assessments, laboratory data, purchasing orders and sales receipts and reports.","Documents et rapports sur les inspections et les enquêtes, correspondance, notes de service, documents sur les relations publiques, présentations, contrats avec les collaborateurs, ententes de communication de renseignements, conseils en matière d'orientation stratégique, licences, rapports des examens des déclarations en douane, notes d'information, évaluations du risque, données des laboratoires, bons de commande, reçus et rapports des ventes."
HC PS 005,Monitoring and Regulation of Pesticide Use,Surveillance et réglementation de l'utilisation des pesticides,"public opinion research, product reviews, medical research records, incident reports, compliance and enforcement inspection and investigation reports and related documentation, applications and product registrations, research proposals, analysis, and reports, correspondence, complaints, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, draft legislation and regulatory frameworks, risk assessments, fact sheets, briefing notes, committee agenda, reports and minutes, pesticide advisories, educational and outreach documentation.","Recherches sur l'opinion publique, examens des produits, dossiers de recherche médicale, rapports d'incidents, rapports d'inspections et d'enquêtes visant la conformité et l'application de la loi, demandes d'homologation et homologations de produits, propositions, analyses et rapports de recherche, correspondance, plaintes, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches des lois et des cadres de réglementation, évaluations du risque, fiches de renseignements, notes d'information, ordres du jour, rapports et comptes rendus des comités, avis de sécurité sur les pesticides, documents d'éducation et de sensibilisation"
HC HP 005,Pharmaceuticals for Human Use,Produits pharmaceutiques à usage humain,"problem and adverse reaction reports, health hazard assessments and evaluations, public opinion research, applications for special access to drugs, applications and submissions for drug approvals, research proposals, analysis, and reports, correspondence, presentations, contracts with collaborators, research files of published and unpublished data, strategic policy advice, regulatory frameworks, risk assessments, standard therapeutic product submissions from manufacturers, fact sheets, committee agenda, reports and minutes, advisories, warnings and recalls, agendas, terms of reference, notices, notices of early consultation, consultation reports, notices of intent, standard operating procedures, strategic planning framework, Summary Basis of Decision, briefing notes, educational and outreach materials.","Rapports sur les incidents et déclarations d'effet indésirable, évaluations des risques pour la santé, recherche sur l'opinion publique, demandes d'accès spécial à des médicaments, demandes et présentations pour les approbations de médicaments, propositions, analyses et rapports de recherches, correspondance, présentations, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, cadres de réglementation, évaluations du risque, demandes d'homologation standard par les fabricants pour les produits thérapeutiques, fiches techniques, ordres du jour, rapports et comptes rendus de comités, avis de sécurité, mises en garde et rappels, ordres du jour, mandats, avis, avis de consultation précoce, rapports de consultations, avis d'intention, procédures normalisées d'exploitation, cadre de planification stratégique, résumés des motifs de décisions, notes d'information, documents d'éducation et de sensibilisation."
HC HP 010,Veterinary Drugs,Médicaments à usage vétérinaire,"Submissions and evaluations of veterinary drugs, health hazard assessments and evaluations, surveillance and monitoring documentation, requests for emergency drug release, research proposals, analysis, and reports, correspondence, presentations, contracts with service providers/collaborators, published and unpublished research data, program policies, procedures and guidance documents, briefing documents for senior management, policy and regulatory consultation documents and responses, public opinion research; committee terms of reference, agendas and reports; adverse reaction reports, advisories and recalls, educational and outreach materials.","Présentations et évaluations de médicaments à usage vétérinaire, évaluations des risques pour la santé, documentation de surveillance et de suivi, demandes de distribution d'urgence de médicaments, propositions, analyses et rapports de recherches, correspondance, présentations, contrats avec des fournisseurs de services et des collaborateurs, données de recherche publiées et non publiées, politiques, procédures et documents d'orientation se rapportant à des programmes, documents d'information à l'intention de la haute direction, consultation sur des politiques et des règlements et réponses, recherche sur l'opinion publique, mandats, rapports et comptes rendus de comités, rapports sur les effets indésirables, avis de sécurité et rappels, documents d'éducation et de sensibilisation."
HC HP 015,Marketed Health Products for Pharmaceutical Drugs,Produits de santé commercialisés en tant que médicaments pharmaceutiques,"surveillance and monitoring documentation, research proposals, analysis and reports, correspondence, memoranda, public relations materials, presentations, product monographs, research files of published and unpublished data, strategic policy advice, draft regulatory frameworks, product monographs, product advisories, warnings and recalls, briefing notes, risks assessments and standards, educational and outreach materials.","Documents sur la surveillance et le suivi, propositions, analyses et rapports de recherche, correspondance, notes de service, documents sur les relations publiques, présentations, monographies de produits, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, ébauches des cadres de réglementation, avis de sécurité sur les produits, mises en garde et rappels, notes d'information, évaluations du risque et normes, documents d'éducation et de sensibilisation."
