record_number,name_en,name_fr,document_types_en,document_types_fr
PCH ACI 070,Cultural Marketplace Framework – administration,Direction générale du cadre du marché culturel – administration,"Correspondence (letters, memoranda, email, briefing notes, fact sheets), contracts, collaborative agreements, policy papers and decks, research or statistical reports, consultations, studies, presentations, speeches, media lines, legal opinions, legislation and regulations, question period notes, educational materials, memoranda of understanding, international declarations, agendas and minutes, event plans.","Correspondance (lettres, notes de service, messages électroniques, notes d'information, fiches, etc.), contrats, ententes de collaboration, documents et présentations de politique, documents de recherche, rapports statistiques, consultations, études, présentations, discours, infocapsules, avis juridiques, questions législatives, réglementation, fiches pour la période de questions, matériel éducatif, protocole d'entente, déclarations internationales, ordres du jour et procès-verbaux, plans d'événements."
PCH ACI 120,Trade Routes Program,Programme routes commerciales,"Briefing notes, market reports, correspondence, and recommendations.","Notes d'information, études de marché, correspondance, recommandations."
PCH ACI 130,"United Nations Educational, Scientific and Cultural Organization (UNESCO) Convention on the Protection and Promotion of the Diversity of Cultural Expressions – administration","Convention de l’Organisation des Nations Unies pour l’éducation, la science et la culture (UNESCO) sur la protection et la promotion de la diversité des expressions culturelles – administration","Meeting agendas and reports, negotiating instructions, speaking points, briefing notes, correspondence, consultations, fact sheets, legal opinions, memoranda of understanding, discussion papers and decks, implementation guidelines, media clippings and analysis, policy recommendations, research papers, statistical reports, key messages, media lines, speeches and correspondence (letters, memos, email messages, etc.).","Ordres du jour et rapports de réunions, instructions de négociation, points de discussion, notes d’information, correspondance, consultations, fiches d’information, avis juridiques, protocoles d’entente, documents de travail et présentations, lignes directrices de mise en œuvre, coupures de presse et analyses, recommandations stratégiques, documents de recherche, rapports statistiques, messages clés, infocapsules, discours et correspondance (lettres, notes de service, courriels, etc.)."
PCH ACI 145,Canadian Heritage’s International Engagement Strategy on Diversity of Content,Stratégie d’engagement international de Patrimoine canadien sur la diversité du contenu,"Meeting agendas and reports, consultations, presentations, policy recommendations, research papers, statistical reports, key messages, media lines, speeches and correspondence (letters, memos, email messages, etc.).","Ordres du jour et rapports de réunions, consultations, présentations, recommandations stratégiques, documents de recherche, rapports statistiques, messages clés, infocapsules, discours et correspondance (lettres, notes de service, courriels, etc.)."
PCH ACI 030,"Broadcasting, Copyright and Creative Marketplace– administration","Radiodiffusion, droit d'auteur et marché créatif – administration","Correspondence, email, policy papers, memoranda of understanding, research papers, recommendations, briefing notes, legislation, legal opinions, terms of reference, question period notes, fact sheets, economic research and analyses, and documents on research issues.","Correspondance, S courrier électronique, documents de politique générale, mémorandums d'accord, documents de recherche, recommandations, notes d'information, législation, avis juridiques, termes de référence, notes pour la période de questions, fiches d'information, recherches et analyses économiques, et documents sur des questions de recherche."
PCH ACI 055,Film or Video Production Tax Credits – financial support,Crédits d'impôt pour film et vidéo - soutien financier,"Affidavits, agreements, annual reports, applications, audiovisual documents, business plans, consultations, contracts, correspondence (briefing notes, email, letters, memoranda), credit lists, databases, evaluation criteria, evaluations, fact sheets, financial reports, financial statements, forms, inventories, invitation fiches, invoices, legal opinions, legislation and regulations, manuals, media summaries, memoranda of understanding, minutes, plans, procedures, program evaluations, program guides, question period notes, proposals, presentations, recommendations, reports (activity reports, audit reports, statistical reports, technical reports), scenarios, speeches, statements of work, surveys. Format: Website, DVDs, videos, databases.","Déclarations sous serment, accords, rapports annuels, demandes, documents audiovisuels, plans d'activités, consultations, contrats, correspondance, notes de breffage, courriels, lettres, notes de service, génériques des productions, critères d'évaluation, évaluations, fiches de renseignements, rapports financiers, états financiers, formulaires, inventaires, factures, avis juridiques, législation et règlements, infocapsules, protocoles d'entente, procès-verbaux, plans, procédures, évaluations de programme, guides du programme, preuves de citoyenneté, fiches pour la période de questions, propositions, présentations, recommandations, rapports (rapports d'activités, rapports d'audit, rapports statistiques, rapports techniques, scénarios, discours, énoncés des travaux, sondages. Format : Site Web, DVD, vidéo, bases de données."
PCH ACI 090,Film and Video Policy – administration,Politique du film et de la vidéo - administration,"Agendas, contribution agreements, annual reports, bibliographies, biographies, business plans, consultations, contracts, correspondence (briefing notes, emails, letters, memoranda), fact sheets, final reports, financial reports, financial statements, itineraries, invitation fiches, invoices, legal opinions, legislation and regulations, media summaries, memoranda of understanding, audiovisual coproduction treaties, minutes, policy papers, procedures, program evaluations, questionnaires, question period fiches, statistics, public opinion research, presentations, recommendations, activity reports, audit reports, market reports, project reports, research reports, speeches and surveys.","Ordres du jour, ententes de financement, rapports annuels, bibliographies, biographies, plans d'activités, consultations, contrats, correspondance (notes de breffage, courriels, lettres, notes de service), fiches de renseignements, rapports finaux, rapports financiers, états financiers, itinéraires, fiches d'invitations, factures, avis juridiques, législation et règlements, sommaires des médias, protocoles d'entente, traités de coproduction audiovisuelle, procès-verbaux, énoncés de politique, procédures, évaluations de programme, questionnaires, fiches pour la période de questions, statistiques, recherche sur l'opinion publique, présentations, recommandations, rapports sur les activités, rapports de vérification, rapports descriptifs d'un marché, comptes rendus de projets, rapports de recherche, discours et sondages."
PCH ACI 040,Canada Music Fund – financial support,Fonds de la musique du Canada – soutien financier,"Agendas, final reports, audit reports, business plans, contracts, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, financial reports, legal opinions, minutes, contribution agreements, reports, and statements of work. Format: CDs, website, databases.","Ordres du jour, rapports finaux, rapports d'audit, plans d'affaires, contrats, correspondance (notes de breffage, courriels, lettres, notes de service), critères d'évaluation, évaluations, états financiers, avis juridiques, procès-verbaux, accords de contribution, rapports, énoncés des travaux. Format : Disque compact, site Web, bases de données."
PCH ACI 095,Music Policy,Politique de la musique,"Agendas, annual reports, business plans, contracts, correspondence (briefing notes, emails, letters, memoranda), fact sheets, invitation fiches, legal opinions, minutes, policy papers, question period fiches, statements of work, reports, statistics.","Ordres du jour, rapports annuels, plans d'activités, contrats, correspondance (notes de breffage, courriels, lettres, notes de service), fiches de renseignements, fiches d'invitations, avis juridiques, procès-verbaux, énoncés de politique, fiches pour la période de questions, énoncés des travaux, rapports, statistiques."
PCH ACI 045,Canada Media Fund – financial support,Fonds des médias du Canada – soutien financier,"Contribution opinions, correspondence, evaluations and recommendations, legal opinions, briefing notes, question period notes, policy papers, fact sheets, reports, and presentations.","Correspondance, entente de contribution, évaluations et recommandations, notes de breffage, fiches pour la période de questions, énoncés de politique, fiches de renseignement, avis juridiques, rapports et présentations."
PCH ACI 150,Digital Citizen Contribution Program – financial support,Programme de contributions en matière de citoyenneté numérique– soutien financier,"Correspondence (briefing notes, email, letters, memoranda), evaluations and recommendations, briefing notes, fact sheets, reports, presentations, agreements, annual reports, funding applications, audiovisual documents, consultations, contracts, evaluation criteria, evaluations, fact sheets, financial reports, financial statements, forms, invitation fiches, invoices, media summaries, memoranda of understanding, minutes, plans, procedures, program evaluations, program guides, question period notes, proposals, recommendations, reports (activity reports, audit reports, statistical reports, technical reports), statements of work, surveys.","Correspondance (notes de synthèse, courriels, lettres, mémorandums), évaluations et recommandations, notes de synthèse, fiches d'information, rapports, présentations, accords, rapports annuels, demandes de financement, documents audiovisuels, consultations, contrats, critères d'évaluation, évaluations, fiches d'information, rapports financiers, états financiers, formulaires, fiches d'invitation, factures, résumés médias, protocoles d'accord, procès-verbaux, plans, procédures, évaluations de programmes, guides de programmes, notes pour la période de questions, propositions, recommandations, rapports (rapports d'activité, rapports d'audit, rapports statistiques, rapports techniques), énoncés de travail, enquêtes."
PCH ACI 151,Joint Initiative for Digital Citizen Research – financial support,Initiative conjointe pour la recherche en matière de citoyenneté numérique – soutien financier,"Correspondence (briefing notes, email, letters, memoranda), evaluations and recommendations, briefing notes, fact sheets, reports, presentations, annual reports, funding applications, audiovisual documents, consultations, evaluation criteria, evaluations, financial reports, financial statements, forms, memorandum of understanding, minutes, plans, procedures, program evaluations, proposals, recommendations.","Correspondance (notes de synthèse, courrier électronique, lettres, mémorandums), évaluations et recommandations, notes de synthèse, fiches d'information, rapports, présentations, rapports annuels, demandes de financement, documents audiovisuels, consultations, critères d'évaluation, évaluations, rapports financiers, états financiers, formulaires, protocole d'accord, procès-verbaux, plans, procédures, évaluations de programmes, propositions, recommandations."
PCH ACI 155,Indigenous Screen Office – financial support,Bureau de l’écran autochtone – soutien financier,"Includes records related to the program which supports the creation of digital content across multiple platforms, such as television, wireless devices or the Internet. Records also include information on governance, incorporation and operational records of the Indigenous Screen Office, as required by the contribution agreement between the corporation and the Government of Canada, including financial and accountability information.","Comprends des documents relatifs au programme qui soutient la création de contenu numérique sur plusieurs plateformes, comme la télévision, les appareils sans fil ou l’Internet. Les documents comprennent également des informations sur la gouvernance, la constitution en société et les documents opérationnels du Bureau de l’écran autochtone, comme l'exige l'accord de contribution entre la société et le gouvernement du Canada, y compris les informations financières et de responsabilité."
PCH ACI 035,Canada Periodical Fund – financial support,Fonds du Canada pour les périodiques – soutien financier,"Funding applications, financial statements, samples of periodicals, incorporation documents, contribution agreements, audited circulation statements, business and marketing plans, activity reports, summaries, correspondence (letters and email), evaluation criteria, fact sheets, invoices, learning materials, legal opinions, policy papers, questionnaires, presentations, recommendations and reports. Format: Websites, databases, USB keys.","Demandes de financement, états financiers, échantillons de périodiques, documents d'incorporation, accords de contribution, rapports vérifiés de la diffusion, plans d'activités, plans d'affaires, plans de commercialisation, études de marché, rapport d'activités, résumés, correspondance (lettres et courriels), critères d'évaluation, fiches de renseignements, factures, documents didactiques, avis juridiques, sommaires des médias, protocoles d'entente, énoncés de politique, questionnaires, présentations, recommandations et rapports. Format : Site Web, bases de données, clés USB."
PCH ACI 105,Periodical Policy,Politique sur les périodiques,"Applicant guides, consultations, contracts, briefing notes, correspondence (letters and email), memoranda, fact sheets, invitation fiches, legal opinions, memoranda of understanding, policy papers, presentations, program evaluations, question period fiches, reports (audit reports, research, statistical reports), speeches, surveys.","Guides du demandeur, documents de consultation, contrats, notes de breffage, correspondance (lettres et courriels), notes de service, fiches de renseignements, fiches d'invitation, avis juridiques, protocoles d'entente, énoncés de politique, présentations évaluations de programme, fiches pour la période de questions, rapports (rapports d'audit, rapports de recherche, rapports statistiques), discours, sondages."
PCH ACI 025,Canada Book Fund – financial support,Fonds du livre du Canada – soutien financier,"Funding agreements, funding applications, brochures, business plans, catalogues, consultations, contracts, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, fact sheets, final reports, financial reports, financial statements, invitation fiches, invoices, learning materials, legal opinions, newsletters, plans (project plans), policy papers, procedures, program evaluations, program guides, questionnaires, proposals, project proposals, presentations, recommendations, reports (activity reports, audit reports, market reports, project reports, research reports).","Ententes de financement, demandes de financement, brochures, plans d'affaires, catalogues, consultations, contrats, correspondance (notes de breffage, courriels, lettres, notes de service), critère d'évaluation, évaluations, fiches de renseignement, rapports finaux, rapports financiers, états financiers, fiches d'invitation, factures, matériaux didactiques, avis juridiques, bulletins, plans (plans de projet), énoncés de politique, procédures, évaluations de programme, guides du programme, questionnaires, propositions, propositions de projet, présentations, recommandations, rapports (rapports d'activité, rapports d'audit, rapports descriptifs d'un marché, comptes rendus de projets, rapports de recherche)."
PCH ACI 020,Book Policy,Politique du livre,"Agendas, annual reports, biographies, brochures, business plans, catalogues, consultations, contracts, correspondence (briefing notes, email, letters, memoranda), evaluation criteria, evaluations, fact sheets, inventories, invitation fiches, invoices, learning materials, legal opinions, legislation and regulations, media summaries, memoranda of understanding, minutes, newsletters, policy papers, procedures, program evaluations, program guides, questionnaires, question period notes, presentations, recommendations, reports (market reports, research reports, statistical reports, technical reports), speeches, and surveys.","Ordres du jour, rapports annuels, biographies, brochures, plans d'activités, catalogues, consultations, contrats, correspondance (notes de breffage, courriel, lettres, notes de service), critères d'évaluation, évaluations, fiches de renseignements, inventaires, fiches d'invitation, factures, documents didactiques, avis juridiques, législation et règlements, manuels, sommaires des médias, protocoles d'entente, procès-verbaux, bulletins, énoncés de politique, procédures, évaluations de programme, guides du programme, questionnaires, fiches pour la période de questions, présentations, recommandations, rapports (rapports descriptifs d'un marché, rapports de recherche, rapports statistiques, rapports techniques), discours, sondages."
PCH ACI 110,Canada Interactive Fund – financial support,Fonds interactif du Canada – soutien financier,"Applications for funding, guidelines and program guides, funding agreements, project technical reports, financial statements, budgets, correspondence, reports, fact sheets, briefing notes, question period notes, procedures, project reports, evaluation reports, and recommendations.","Demandes de financement, lignes directrices et guides du programme, ententes de financement, rapports techniques sur les projets, états financiers, budgets, correspondance, rapports, fiches de renseignements, notes de breffage, fiches pour la période de questions, procédures, comptes rendus de projets, rapports d'évaluation et recommandations."
PCH ACI 160,Local Journalism Initiative,Initiative de journalisme local,"Funding applications, financial statements, business plans, budgets and other documents related to the program such as final reports, activity reports, evaluations, audits, surveys, contracts, contribution agreements and correspondence (emails, letters, information notes, info capsules and QP cards. Format: Website, database and USB keys.","Dossiers de demande, les états financiers, les plans d'affaires, les budgets et les autres documents liés au programme tels que les rapports finaux de projet ou d'activités, les évaluations, les audits, les sondages, les contrats, les ententes de contribution, et la correspondance (courriels, lettres, notes d'information, feuillets d'information, infocapsules, fiches de période de questions). Format : Site web, base de données, clés USB."
PCH ACI 125,TV5 – administration,TV5 - administration,"Business/strategic plans, performance reviews, budget forecasting, financial reports, budgets, policy recommendations, briefing notes, fact sheets, grant and contribution agreements, rules and status, question period notes, media lines, media clippings, studies, TV5 programming data and analysis, policy papers, legal advice, presentations, speeches and correspondence (letters, memos, email messages, etc.).","Plan d'affaires/stratégiques, bilan de rendement, prévisions budgétaires, rapports financiers, recommandations de politiques, notes d'information, accords de contribution et subvention, règlements et statut, notes pour la période de questions, énoncés média, coupures de presse, études, données de programmation de TV5 et analyse, énoncés de politique, avis juridiques, présentations, discours et correspondance (lettres, mémos, courriels, etc.)."
PCH PAC 040,State Ceremonial and Canadian Symbols – administration,Cérémonial d'État et symboles canadiens - administration,"Procedures, learning materials, minutes, plans, presentations, recommendations, reports, and surveys.","Procédures, matériel didactique, procès-verbaux, plans, présentations, recommandations, rapports et sondages."
PCH PAC 050,Capital Experience – administration,Expérience de la capitale - administration,"Contracts, agreements, memorandums of understanding, event site plans, design options, studies, presentations, meeting minutes, agendas and records of decisions, statements of requirements, Requests for Proposals and Requests for Qualifications, project briefs, critical paths, project budgets, design proposals, procedure manuals, policies, publications, financial reports, correspondence, briefing notes, fact sheets, evaluation and audit reports, recommendations, questionnaires and emails. Format: Websites, maps, audiovisual materials (CDs, DVDs, photographs, videos), databases.","Contrats, ententes, protocoles d'entente, plans de site, options de design, études, présentations, procès-verbal et agendas de rencontres, registres de décisions, énoncés des besoins, demandes de propositions, demandes de qualification, énoncés de projets, cheminements critiques, budgets des projets, proposition de design, manuels de procédures, politiques, publications, rapports financiers, correspondance, notes d'information, fiches de renseignements, rapports d'évaluation et d’audit, recommandations, questionnaires et courriels. Format : Site web, cartes, matériel audiovisuel (CD, DVD, photographies, vidéos), bases de données."
PCH PAC 015,Celebration and Commemoration Program – financial support,Programme des célébrations et commémorations - soutien financier,"Application files (including an application form; a description of the project and applicant; a description of activities; an activity budget; a copy of the letters patent or incorporation documents; a final activity report along with copies of media coverage and photos; contribution agreements; correspondence), program guides; program evaluation reports, correspondence, correspondence and briefing notes.","Dossier des demandes (qui incluent un formulaire d’application, une description du projet et du demandeur; une description des activités, un budget des activités, une copie des lettres patentes ou du document d'incorporation, un rapport final d'activité incluant des coupures de presse et photos, les accords de contribution, et la correspondance), procès-verbaux, guides de programme, et rapports d’évaluation de programme, correspondance et notes d'information."
PCH ECP 020,Canada 150 Federal Secretariat – administration,Secrétariat fédéral Canada 150 - administration,"Agreements, memorandum of understandings, presentations, proposal documents, financial reports, correspondence, briefing notes, and fact sheets. Note: Canada 150 documents cover the period from January 1, 2015, to March 31, 2019.","Ententes, protocoles d'entente, présentations, énoncés de projets, rapports financiers, correspondance, notes d'information, fiches de renseignements. Nota : Les documents du Canada 150 couvrent la période entre le 1er janvier 2015 et le 31 mars 2019."
PCH ECP 010,Building Communities Through Arts and Heritage – financial support,Développement des communautés par le biais des arts et du patrimoine - soutien financier,"Application files (including incorporation documentation, financial statements, contact person information, project information, plans, letters of support, and budgets), contribution agreements, grant letters, program and procedures guides, audit reports, pre-implementation assessment reports, final reports, evaluations, emails, correspondence, briefing notes, fact sheets.","Demandes de financement (incluant la documentation sur l’incorporation, les états financiers, l’information de la personne-ressource, l’information sur le projet, des plans, des lettres d’appui et des budgets), les accords de contribution, lettres de subvention, guides du programme et de procédures, rapports d'audit, rapports finaux, correspondance, courriels, notes de breffage, feuillets d’information."
PCH HER 020,Preservation of and Access to Heritage – administration,Préservation et accès au patrimoine - administration,"Legislation and regulations, policy papers, question period notes, consultations, correspondence, briefing notes, and reports.","Lois et règlements, énoncés de politiques, correspondance, fiches pour la période de questions, consultations, notes de breffage et rapports."
PCH HER 005,Canada Travelling Exhibitions Indemnification Program – administration,Programme d'indemnisation pour les expositions itinérantes au Canada - administration,"Legislation and regulations, forms, evaluation criteria, applications, information on travelling exhibitions (including inventories, catalogues, brochures, architectural drawings, itineraries, project plans), legal opinions, agreements, contracts, correspondence, procedures, financial statements, financial reports, project reports, statistical reports, technical reports, evaluations, questionnaires, and surveys.","Loi et règlements, formulaires, critères d'évaluation, demandes, renseignements sur les expositions itinérantes (y compris des inventaires, catalogues, brochures, dessins architecturaux, itinéraires, plans de projet), avis juridiques, ententes, contrats, correspondances, procédures, états financiers, rapports financiers, rapports de projets, rapports statistiques, rapports techniques, évaluations, questionnaires et sondages."
PCH HER 010,Canadian Conservation Institute – administration,Institut canadien de conservation - administration,"Correspondence, procedures, internal policies, annual reviews, financial statements, books, brochures, catalogues, reports (scientific research and technical reports, condition reports, and treatment proposals, treatment records and scientific analysis reports, facility assessment reports, indemnification reports), treatment applications, contracts and other service agreements, invoices, memoranda of understanding, Crown Copyright publishing licenses, acts and legislation, conferences, symposia, learning materials, and publications. Format: Websites, databases, artifacts and cultural objects (archaeology, fine art, textiles, furniture, decorative arts, aboriginal artifacts, industrial objects, heritage interiors, outdoor art).","Correspondance, procédures, revues annuelles, y compris les états financiers, politiques internes, livres, brochures, catalogues, rapports (rapports de recherche scientifique et techniques, rapports d'examen et propositions de traitement, rapports de traitement et d'analyse scientifique, rapports d'évaluation d'installations), requêtes de traitement, contrats, facturation, protocoles d'ententes, licences de publication du droit d'auteur de la Couronne, lois et dispositions législatives, conférences, symposiums, matériel didactique et publications. Format : Site Web, base de données, artéfacts et objets culturels (archéologie, beaux-arts, textiles, meubles, arts décoratifs, objets autochtones, objets industriels, patrimoine intérieur, œuvres d'art exposées à l'extérieur)."
PCH HER 015,Canadian Heritage Information Network – administration,Réseau canadien d'information sur le patrimoine - administration,"Correspondence, reports, inventories, procedures, financial reports, evaluations, contracts, agreements, newsletters, and marketing materials (digital and print).","Correspondance, rapports, inventaires, procédures, états financiers, évaluations, contrats, ententes et matériel de marketing (numérique et imprimé)."
PCH HER 025,Movable Cultural Property – policy and activities,Biens culturels mobiliers - politique et activités,"Correspondence, policy papers, annual reports, legislation and regulations, forms, evaluation criteria, applications, audiovisual materials, agreements, contracts, procedures, statistical reports, technical reports, Evaluations, brochures, fact sheets, and presentations. Format: Website, photographs, databases.","Correspondance, énoncés de politique, rapports annuels, loi et règlements, formulaires, critères d'évaluation, demandes, documents audiovisuels, ententes, contrats, procédures, rapports statistiques, rapports techniques, évaluations, brochures, fiches de renseignements et présentations. Format : Site Web, photographies, base de données."
PCH HER 030,Museums Assistance Program – financial support,Programme d'aide aux musées - soutien financier,"Funding applications, forms, evaluation criteria and results, agreements, contracts, Procedures, financial reports, activity reports, audit reports, correspondence, and evaluations.","Demandes de financement, formulaires, critères et résultats d'évaluation, ententes, contrats, procédures, rapports financiers, rapports sur les activités, rapports d'audit, correspondance et évaluations."
PCH PAC 005,Canada History Fund – financial support,Fonds pour l'histoire du Canada – soutien financier,"Contribution agreements, funding applications, briefing notes, email, correspondence, evaluation criteria, evaluations, fact sheets, financial statements, forms, guidelines, questionnaires, recommendations, final product and results reports.","Accords de contribution, demandes de financement, état financiers, critères d'évaluation, recommandations de financement, notes de breffage, feuillets d’information, courriels, correspondance, fiches pour la période des questions, gabarit de collecte de données, questionnaires, le produit final, et les rapports finaux sur les résultats."
