record_number,name_en,name_fr,document_types_en,document_types_fr
DFO SCI 315,Biotechnology and Genomics - Program Administration,Biotechnologie et génomique - Administration de programme,"Audit reports, background papers, briefing notes, budgets, business cases, contracts, correspondences, evaluation reports, guidelines, legal opinions, media lines, meeting agendas and minutes, memos, Memoranda to Cabinet, Memoranda of Understanding, New Substances Notifications, pre-notification consultations, presentations, peer-reviewed scientific publications, proposals, public responses, briefings, petitions, records of decision, reports, risk assessments, templates, Treasury Board submissions, terms of reference, studies and work plans.","Rapports de vérification, documents d’information, breffages, budgets, analyses de rentabilisation, contrats, correspondance, rapports d’évaluation, lignes directrices, avis juridiques, infocapsules, ordres du jour et procès-verbaux de réunion, notes de service, mémoires au Cabinet, protocoles d’entente, déclarations de substances nouvelles, consultations préalables à la déclaration, présentations, publications scientifiques soumises à l’examen des pairs, propositions, réponses au public, comptes rendus, pétitions, rapports de décision, rapports, évaluations du risque, modèles, présentations au Conseil du Trésor, mandats, études et plans de travail."
DFO SCI 306,Science Information in Support of Aquaculture Regulatory Requirements,Information scientifique à l’appui des exigences réglementaires relatives à l’aquaculture,"Memoranda, reports, research documents, meeting minutes, briefing notes, presentations, research proposals, letters, e-mail messages, Memoranda of Understanding, ministerial correspondence, backgrounds, speaking notes and terms of reference.","Notes de service, rapports, documents de recherche, comptes rendus de réunions, notes d’information, présentations, propositions de recherche, lettres, courriels, protocoles d’entente, correspondance ministérielle, documents d’information, notes d’allocution et mandats."
DFO SCI 305,Science Information in Collaboration with the Canadian Aquaculture Industry,Information scientifique en collaboration avec l'Industrie canadienne de l'aquaculture,"Memoranda, reports, research documents, meeting minutes, briefing notes, presentations, correspondence, research proposals, letters, e-mail messages, Memoranda of Understanding, ministerial correspondence, backgrounds, speaking notes, terms of reference, collaborative agreements and contracts.","Notes de service, rapports, documents de recherche, comptes rendus de réunions, notes d’information, présentations, correspondance, propositions de recherche, lettres, courriels, protocoles d’entente, correspondance ministérielle, documents d’information, notes d’allocution, mandats, ententes de collaboration et contrats."
DFO SCI 304,Science Information in Support of Sustainable Aquaculture Science,Information scientifique utile à la science de l’aquaculture durable,"Memoranda, reports, research documents, research studies, meeting minutes, briefing notes, presentations, letters, e-mail messages, Memoranda of Understanding, ministerial correspondence, Treasury Board submissions, backgrounds, speaking notes, terms of reference, collaborative agreements and publications.","Notes de service, rapports, documents de recherche, documents d’études, comptes rendus de réunions, notes d’information, présentations, lettres, courriels, protocoles d’entente, correspondance ministérielle, soumission au conseil du trésor, documents d’information, notes d’allocution, mandats, contrats d’entente de collaboration et publications."
DFO SCI 303,Fisheries Resources,Ressources halieutiques,"Memoranda, reports, research documents, briefings, presentations, correspondence and media lines.","Notes de service, rapports, documents de recherche, séances d’information, présentations, correspondance et infocapsules."
DFO SCI 301,Science Information in Support of Canadian Commercial Fisheries,Information scientifique utile aux pêches commerciales canadiennes,"Memoranda, reports, research documents, briefings, presentations, correspondence and media lines.","Notes de service, rapports, documents de recherche, séances d’information, présentations, correspondance et infocapsules."
DFO SCI 318,Science Information in Support of Canadian Recreational Fisheries,Information scientifique utile aux pêches récréatives canadiennes,"Memoranda, reports, research documents, briefings, presentations, correspondence and media lines.","Notes de services, rapports, documents de recherche, séances d’information, présentations, correspondance et infocapsules."
DFO SCI 307,Science Information in Support of International Priorities,Information scientifique utile au respect des priorités internationales,"Reports, briefings, guidelines, work plans, terms of reference, memoranda, presentations, correspondence, project proposals and meeting minutes.","Rapports, séances d’information, lignes directrices, plans de travail, cadres de référence, notes de service, présentations, correspondance, Propositions de projets et procès-verbaux de réunion."
DFO SP 100,Letter of Agreement (LOA) between Fisheries and Oceans Canada (DFO) and Statistics Canada (STC) regarding Costs and Earnings of Fish Harvesters,Lettre d’entente entre Pêches et Océans Canada et Statistique Canada concernant les coûts et les revenus des pêcheurs,,
DFO EFM 406,Quebec Fisheries Fund (QFF),Fonds des pêches du Québec (FPQ),"Applications, audit reports, briefing notes, business plans, client monitoring reports, contracts, correspondence, evaluation reports, financial records, funding guidelines, letters of intent, letters of offer, amendment letter to the contribution agreement, contribution agreements, local purchase orders, manuals, marketing plans, memorandums of understanding, minutes, monitoring reports, news clippings, policy documents, project summary forms, project assessment forms, proposals, publications, question period notes, recommendations, repayment schedules, reports, requests for proposals, request for proposals results reports, research studies and statements of work.","Calendriers de remboursement, commandes d’achat local, comptes rendus, contrats, correspondances, coupures de presse, demandes, demandes de propositions, documents de politique, documents financiers, énoncés de travail, ententes de contributions, études de recherche, formulaires de sommaire de projet, formulaires d’évaluation de projets, lettres d’intention, lettres d’offre, lettres d’amendement à l’entente de contribution, lignes directrices relatives au financement, manuels, notes d’information, notes pour les périodes de questions, plans d’affaires, plans de marketing, propositions, procès-verbaux, propositions, protocoles d’entente, publications, rapports, rapports d’évaluation, rapports de résultats des propositions, rapports de suivi, rapports de suivi des clients, rapports de vérification et recommandations."
DFO HAB 601,Aboriginal Inland Habitat Program (closed program),Programme autochtone de gestion de l’habitat dans les régions intérieures (programme fermé),"Briefings, presentations, correspondence, proposal assessments, evaluations, policies, plans, and contribution agreements.","Séances d’information, présentations, correspondance, évaluations de proposition, évaluations, politiques, plans et accords de contribution."
DFO HAB 600,Fish and Fish Habitat Protection - Program Administration,Protection du poisson et de son habitat – Administration du programme,"Presentations, publications, correspondence, reports, meeting minutes, policy documents, procedures, plans (offsetting, monitoring, business), memoranda, news releases, hearing documents, planning documents, decision documents, news releases, manuals, Memoranda of Understanding, partnership agreements, terms of reference, system documentation, service level agreements, legal and financial agreements and *Fisheries Act* authorizations and SARA permits, and records related to Indigenous consultation.","Présentations, publications, correspondance, rapports, procès-verbaux de réunion, documents stratégiques, procédures, plans (de compensation, de surveillance, d’activités), notes de service, communiqués de presse, documents d’audience, documents de planification, documents de décision, manuels, protocoles d’entente, ententes de partenariat, mandats, documentation du système, ententes sur les niveaux de service, accords juridiques et financiers, autorisations au titre de la *Loi sur les pêches* et permis au titre de la *Loi sur les espèces en péril*, et documents relatifs aux consultations avec les Autochtones."
DFO HAB 610,Projects of National Interest,Projets d’intérêt national,"Briefings (scenario notes, question period notes, weekly ministerial notes), presentations, publications, correspondence, meeting minutes, policy documents, procedures, plans (e.g. offsetting, monitoring), memoranda, hearing documents, manuals, project charters, partnership agreements, terms of reference, legal or financial agreements, service-level agreements, legal opinions, decision documents, advice, news releases, records related to Indigenous consultation and public notices.","Notes d’information (notes de scénario, notes pour la période de questions, notes ministérielles hebdomadaires), présentations, publications, correspondance, comptes rendus des réunions, documents de politique, procédures, plans (p. ex. compensation et surveillance), notes de service, documents d’audience, manuels, chartes de projet, ententes de partenariat, cadres de référence, ententes juridiques ou financières, ententes sur les niveaux de service, avis juridiques, documents de décision, conseils, communiqués de presse, documents relatifs à la consultation des Autochtones et avis publics."
DFO SCI 320,Aquatic Invasive Species Prevention Fund,Fonds de prévention des espèces aquatiques envahissantes,"Image files, e-mails, letters, memoranda, ministerial correspondence, briefing notes, reports, presentations, forms, agendas, Question Period documents, minutes of meetings, contracts, budget documents, scenario notes, procedure manuals, speaking notes, contribution agreements, policies, statements of work, designs, legal opinions and Treasury Board submissions.","Fichiers images, courriels, lettres, notes de service, correspondance ministérielle, notes d’information, rapports, exposés, formulaires, ordres du jour, documents relatifs aux périodes de questions, procès-verbaux de réunions, contrats, documents relatifs au budget, notes de scénario, manuels de procédures, notes d’allocution, ententes de contribution, politiques, énoncés des travaux, dessins, avis juridiques et présentations au Conseil du Trésor."
DFO SCI 314,Science in Support of Aquatic Invasive Species,Informations scientifiques utiles aux espèces aquatiques envahissantes,"Reports, research documents, peer-reviewed publications, briefing notes, correspondence, data collection templates, guidelines, maps, meeting minutes, presentations, procedures, program evaluations, outreach materials and email correspondence.","Rapports, documents de recherche, publications évaluées par des pairs, notes d’information, correspondance, gabarits de collecte des données, lignes directrices, cartes, procès-verbaux de réunion, présentations, procédures, évaluations de programme, documents de sensibilisation et correspondance par courriel."
DFO SAR 700,Protection of Species at Risk,Protection des espèces en péril,"Policies, guidelines, directives, procedures, Treasury Board submissions, annual reports to Parliament, memoranda, briefings, notes, records of discussion, records of inter-departmental work, legal opinions and judicial recommendations, permits and explanations, reports (Recovery Potential Assessment, socio-economic analysis), response statements, orders, protection statements, communication plans, compliance plans, Parliamentary Review submissions, bi-lateral agreements, maps and work plans.","Politiques, lignes directrices, directives, procédures, présentations au Conseil du Trésor, rapport annuel au Parlement, notes de service, séances d’information, notes, comptes rendus des discussions, rapports sur le travail interministériel, avis juridiques et recommandations judiciaires, permis et explications, rapports (évaluation du potentiel de rétablissement, analyse socio-économique), énoncés de réponse, ordonnances, déclarations de protection, plans de communication, plans de conformité, soumissions aux fins de l’examen parlementaire, accords bilatéraux, cartes et plans de travail."
DFO SAR 710,Habitat Stewardship Program for Aquatic Species at Risk,Programme d’intendance de l’habitat pour les espèces aquatiques en péril,"Image files, e-mails, letters, memoranda, ministerial correspondence, briefing notes, reports, presentations, forms, agendas, Question Period documents, minutes of meetings, contracts, budget documents, scenario notes, procedure manuals, speaking notes, contribution agreements, policies, statements of work, designs, legal opinions and Treasury Board submissions.","Fichiers images, courriels, lettres, notes de service, correspondance ministérielle, notes d’information, rapports, exposés, formulaires, ordres du jour, documents relatifs aux périodes de questions, procès-verbaux de réunions, contrats, documents relatifs au budget, notes de scénario, manuels de procédures, notes d’allocution, ententes de contribution, politiques, énoncés des travaux, dessins, avis juridiques et présentations au Conseil du Trésor."
DFO SAR 720,Canada Nature Fund for Aquatic Species at Risk,Fonds de la nature du Canada pour les espèces aquatiques en péril,"Image files, e-mails, letters, memoranda, ministerial correspondence, briefing notes, reports, presentations, forms, agendas, Question Period documents, minutes of meetings, contracts, budget documents, scenario notes, procedure manuals, speaking notes, contribution agreements, policies, statements of work, designs, legal opinions and Treasury Board submissions.","Fichiers images, courriels, lettres, notes de service, correspondance ministérielle, notes d’information, rapports, exposés, formulaires, ordres du jour, documents relatifs aux périodes de questions, procès-verbaux de réunions, contrats, documents relatifs au budget, notes de scénario, manuels de procédures, notes d’allocution, ententes de contribution, politiques, énoncés des travaux, dessins, avis juridiques et présentations au Conseil du Trésor."
DFO SCI 316,Science Information in Support of Species at Risk Management,Information scientifique utile à la gestion des espèces en péril,"Reports, research documents, peer-reviewed publications, briefings, guidelines, work plans, terms of reference, memoranda, presentations and correspondence.","Rapports, documents de recherche, publications évaluées par des pairs, séances d’information, lignes directrices, plans de travail, cadres de référence, notes de service, présentations et correspondance."
DFO OCE 500,Marine Conservation Instruments,Instruments de conservation marine,"Background papers, briefing notes, communication material, contracts, grants, contribution agreements, correspondence, question period documents, memorandum of understanding, data collection templates, discussion papers, guidelines, inventories, legal opinions, regulations and associated regulatory documents, maps, management plans, monitoring indicators and strategies, peer reviewed publications, policies, presentations, procedures, proposals, risk-based assessments, ecological and socio-economic overviews and assessments, status reports, reports, standards, statistics, studies and workshop proceedings, meeting minutes, project charters, project change requests, project implementation plans, and project progress reports.","Documents d’information, notes de breffages, matériel de communication, contrats, ententes de contribution, correspondance, documents de période de questions, subventions, entente de collaboration, modèles de collecte de données, document de discussions, lignes directrices, inventaires, avis juridiques, réglementations et autres documents réglementaires reliés, cartes, plans de gestion, indicateurs et stratégies de surveillance, publications soumises à l’examen des pairs, politiques, présentations, procédures, propositions, évaluations fondées sur les risques, aperçus et évaluations socio-économiques, rapports d’étape, rapports, normes, statistiques, études et comptes rendus d’ateliers, notes de réunions, chartes de projet, demandes de changements au projet, plans de mise en œuvre du projet, et rapports d’étape du projet."
DFO SCI 309,Science Information in Support of the Integrated Management of Aquatic Ecosystems,Information scientifique utile à la gestion intégrée des écosystèmes aquatiques,"Reports, research documents, briefing notes, contribution agreements, correspondence, data collection templates, guidelines, maps, meeting minutes, peer reviewed publications, presentations, and procedures.","Rapports, documents de recherche, notes d’information, accords de contribution, correspondance, gabarits de collecte des données, lignes directrices, cartes, procès-verbaux de réunion, publications soumises à l’examen des pairs, présentations et procédures."
DFO SCI 308,Science Information in Support of Departmental Decision-making,Information scientifique utile à la protection des habitats,"Reports, briefings, correspondence, data collection templates, guidelines, maps, meeting minutes, procedures, and emails.","Rapports, séances d’information, correspondance, gabarits de collecte des données, lignes directrices, cartes, procès-verbaux de réunion, procédures et courriels."
DFO SCI 319,Science in Support of Aquatic Invasive Species,Informations scientifiques utiles aux espèces aquatiques envahissantes,"Reports, research documents, peer-reviewed publications, briefing notes, correspondence, data collection templates, guidelines, maps, meeting minutes, presentations, procedures, outreach materials and email correspondence.","Rapports, documents de recherche, publications évaluées par des pairs, notes d’information, correspondance, gabarits de collecte des données, lignes directrices, cartes, procès-verbaux de réunion, présentations, procédures, documents de sensibilisation et correspondance par courriel."
DFO SCI 317,Aquatic Climate Change Adaptation Services Program - Program Administration,Programme des services aux changements climatiques en milieu aquatique - Administration de programme,"Reports, research documents, briefing notes, correspondence, meeting minutes, presentations, outreach materials, and project proposals.","Rapports, documents de recherche, notes d’information, correspondance, procès-verbaux de réunions, présentation, documents de sensibilisation, et propositions de projets."
DFO SCI 310,Ocean Forecasting - Program Administration,Prévisions océaniques - Administration de programme,"Reports, correspondence, memoranda, briefings, meeting minutes, records of decision, procedures, presentations, and data sets.","Rapports, correspondance, notes de service, séances d’information, compte-rendu, procès-verbaux de réunion, comptes rendus des décisions, procédures, présentations et données."
DFO SCI 312,Territorial Delineation - Program Administration,Délimitation du territoire - Administration de programme,"Proposals, correspondence, memoranda, briefings, meeting minutes, records of decision, procedures, reports, status reports, presentations, background papers, statistics, Science Advisory reports, discussion papers, evaluations, data sets, forecasts, scenarios, models and assessments, tide and water level reports, technical manuals, reference manuals and material.","Propositions, correspondance, notes de service, séances d’information, procès-verbaux de réunion, comptes rendus des décisions, procédures, rapports, rapports d’étape, présentations, documents d’information, statistiques, avis scientifiques, documents de travail, évaluations, ensembles de données, prévisions, scénarios, modèles et évaluations, bulletins sur les marées et le niveau de l’eau, manuels techniques, manuels et documents de référence."
DFO SCI 311,Hydrographic Products and Services - Program Administration,Produits et services hydrographiques - Administration de programme,"Hydrographic products and data, in paper and/or digital form, chart and product catalogues, correspondence, memoranda, planning documents, records of meetings, licence agreements, statistics, presentations, operational procedures, reports, Treasury Board submissions, briefings, corporate documentation (personnel files, policies), contracting and procurement documents, reference manuals and documents.","Produits et données hydrographiques dans un format papier ou numérique, catalogues des cartes et des produits, correspondance, notes de service, documents de planification, procès-verbaux de réunion, contrats de licence, statistiques, présentations, procédures opérationnelles, rapports, présentations au Conseil du Trésor, séances d’information, documents ministériels (dossiers du personnel, politiques), documents sur la passation de marché et l’approvisionnement, manuels et documents de référence."
