record_number,name_en,name_fr,document_types_en,document_types_fr
ISC FNIHB 020,First Nations and Inuit Communicable Disease Control and Management,Contrôle et gestion des maladies transmissibles dans les Premières Nations et les collectivités inuites,"Medical records, X-rays and other diagnostic imaging, test results, treatment plans, reports, public opinion research, health hazard assessments and evaluations, surveillance and monitoring documentation, grants and contribution proposals, agreements and report submissions, research proposals, analysis, and reports, correspondence, presentations, information sharing agreements, contracts with collaborators, research files of published and unpublished data, strategic policy advice, risk assessments, fact sheets, professional practice guidelines, briefing notes, committee agenda, reports and minutes, training materials, educational and outreach documentation.","Dossiers médicaux, radiographies et autres images diagnostiques, résultats, plans de traitement, rapports, recherches sur l'opinion publique, évaluations des risques pour la santé, documents de surveillance et de suivi, propositions de subventions et de contributions, présentations d'accords et de rapports, propositions, analyses et rapports de recherche, correspondance, présentations, accords de partage de renseignements, contrats avec les collaborateurs, dossiers de recherche sur les données publiées et non publiées, conseils en matière d'orientation stratégique, évaluations du risque, fiches de renseignements, guides de pratique clinique pour les professionnels, notes d'information, ordres du jour, rapports et comptes rendus de comités, documents de formation, documents pédagogiques et de sensibilisation."
ISC ESDPP 501,Elementary and Secondary Education Program,Programme d'enseignement primaire et secondaire,"Research reports, analysis documents, financial documents and reports, studies, policy analysis papers, correspondence, briefing notes, program terms and conditions, program guidelines, project proposals and activity reports, statistical data, funding and tuition agreements, program evaluations and audits, corporate reporting and performance measurement policy frameworks, and tripartite partnership agreements.",Rapports de recherche; documents d'analyse; rapports et documents financiers; études; documents sur l'analyse de politiques; correspondance; notes d'information; modalités et lignes directrices des programmes; propositions de projets et rapports d'activités; données statistiques; ententes de financement; ententes sur les frais de scolarité; évaluations et vérifications des programmes; rapports ministériels et cadres stratégiques de la mesure du rendement; et ententes de partenariats tripartites.
ISC ESDPP 005,First Nations and Inuit Youth Employment Strategy,Stratégie d'emploi pour les jeunes Inuits et de Premières Nations,"Research reports, analysis documents, financial documents and reports, studies, policy analysis papers, correspondence, briefing notes, program terms and conditions, program guidelines, project proposals and activity reports, statistical data, funding and tuition agreements, program evaluations and audits, corporate reporting and performance measurement and policy frameworks.",Rapports de recherche; documents d'analyse; rapports et documents financiers; études; documents sur l'analyse de politiques; correspondance; notes d'information; modalités et lignes directrices du Programme; propositions de projets et rapports d'activités; données statistiques; ententes de financement; ententes sur les frais de scolarité; évaluations et vérifications du programme; rapports ministériels et mesure du rendement; et cadres stratégiques.
ISC ESDPP 507,First Nations and Inuit Cultural Education Centre's program,Programme des centres éducatifs et culturels des Premières Nations et des Inuits,"Research reports, analysis documents, financial documents and reports, studies, policy analysis papers, correspondence, briefing notes, program terms and conditions, program guidelines, project proposals and activity reports, statistical data, funding and tuition agreements, program evaluations and audits, corporate reporting and performance measurement and policy frameworks.",Rapports de recherche; documents d'analyse; rapports et documents financiers; études; documents sur l'analyse de politiques; correspondance; notes d'information; modalités et lignes directrices du programme; propositions de projets et rapports d'activités; données statistiques; ententes de financement; ententes sur les frais de scolarité; évaluations et vérifications du programme; rapports ministériels et mesure du rendement; et cadres stratégiques.
ISC ESDPP 505,First Nations Post-Secondary Education Strategy,Stratégie d'éducation postsecondaire des Premières Nations,"Research reports, analysis documents, financial documents and reports, studies, policy analysis papers, correspondence, briefing notes, program terms and conditions, program guidelines, project proposals and activity reports, statistical data, funding and tuition agreements, program evaluations and audits, corporate reporting and performance measurement, and policy frameworks.",Rapports de recherche; documents d'analyse; rapports et documents financiers; études; documents sur l'analyse de politiques; correspondance; notes d'information; modalités et lignes directrices du programme; propositions de projets et rapports d'activités; données statistiques; ententes de financement; ententes sur les frais de scolarité; évaluations et vérifications du programme; rapports ministériels et mesure du rendement; et cadres stratégiques.
ISC ESDPP 504,Program description,Description du programme,"Terms and Conditions, National Income Assistance Program Guidelines, research and discussion papers, funding arrangements and agreements with recipients and provincial governments, Performance Measurement Strategy Social Development Programs, Memoranda of Understanding as well as correspondence; e-mails; briefing notes; memos; backgrounders; reports; fact sheets; presentations; media lines and communications strategies; question period cards; agendas; minutes of meetings.","Conditions, lignes directrices nationales du Programme d'aide au revenu, documents de recherche et de discussion, ententes de financement avec les bénéficiaires ou les gouvernements provinciaux, Stratégie de mesure du rendement des programmes de développement social, protocoles d'entente, correspondance, courriels, notes d'information, notes de service, fiches d'information, rapports, présentations, infocapsules et stratégies de communication, fiches pour la période de questions, ordres du jour et comptes rendus."
ISC ESDPP 031,Program description,Description du programme,"Terms and Conditions, National Social Program manual, research and discussion papers, funding arrangements and agreements with recipients and provincial governments, Performance Measurement Strategy Social Development Programs, Memoranda of Understanding and Technical Interpretation Bulletins, Information Circulars as well as: correspondence; e-mails; briefing notes; backgrounders; reports; presentations; media lines and communications strategies; question period cards; agendas; minutes of meetings, program forecast.","Conditions, Manuel national des programmes sociaux, documents de recherche et de discussion, ententes de financement avec les bénéficiaires ou les gouvernements provinciaux, Stratégie de mesure du rendement des programmes de développement social, protocoles d'entente et bulletins d'interprétation technique, circulaires d'information et correspondance, courriels, notes d'information, fiches d'information, rapports, présentations, infocapsules et stratégies de communication, fiches pour la période de questions, ordres du jour, comptes rendus et prévisions de programme."
ISC CFSR 502,First Nations Child and Family Services,Services d'aide à l'enfance et à la famille des Premières Nations,"Program manuals, guides, and directives; briefing notes; background documents; meeting minutes and agendas; correspondence; consultations with partners; media lines; funding arrangements and agreements; studies; funding summaries.","Manuels, guides et directives du programme; notes d'information; documents de référence; procès-verbaux et ordres du jour des réunions; correspondance; consultations avec les partenaires; infocapsules; arrangements et accords de financement; études; résumés de financement."
ISC ESDPP 402,Program description,Description du programme,"Terms and Conditions, National Social Program manual, research and discussion papers, funding arrangements and agreements with recipients and some provincial governments and Yukon Territory, Memoranda of Understanding and Technical Interpretation Bulletins, Information Circulars as well as correspondence; e-mails; briefing notes; memos, backgrounders; reports; fact sheets; presentations; media lines and communications strategies; question period cards, policy interpretation; agendas; minutes of meetings; program forecasts.","Modalités, manuel du Programme social national, rapports de recherche et de discussion, ententes de financement avec les bénéficiaires, avec certains gouvernements provinciaux et avec le territoire du Yukon, protocoles d'entente et bulletins d'interprétation technique, circulaires d'information et correspondance, courriels, notes d'information, notes de service, documents d'information, rapports, fiches de renseignements, présentations, infocapsules et stratégies de communication, fiches pour la période de questions, interprétation des politiques, ordres du jour, procès-verbaux, prévisions de programme."
ISC ESDPP 900,Program description,Description du programme,"Project applications, proposals, budgets, financial forecasts and statements, risk assessments, due diligence reports, work plans, briefing notes, policies, research and operational guidelines.","Demandes de financement de projets, propositions, budgets, prévisions et états financiers, évaluations du risque, rapports sur la diligence raisonnable, plans de travail, notes d'information, politiques, recherches et directives opérationnelles."
ISC RO 401,Indian Government Support,Soutien aux gouvernements indiens,"Spreadsheets, policies, guidelines, templates, correspondence, briefing notes, presentations, proposals, applications and reports.","Tableurs, politiques, lignes directrices, gabarits, correspondance, notes d'information, présentations, propositions, demandes et rapports."
ISC RO 500,Band Governance Management System,Système d'information sur l'administration des bandes,Documents submitted to the Department by First Nations and electoral officers pertaining to elections and by-laws. These are reports from the electoral officer on the results of an elections and by-laws adopted by band councils.,Documents soumis au Ministère par les Premières Nations et les présidents d'élection en ce qui concerne les élections et les règlements administratifs. Il s'agit de rapports soumis par le président d'élection concernant les résultats d'une élection et les règlements adoptés par les conseils de bande.
ISC RO 084,Data Development and Performance Measurement,Développement des données et mesure du rendement,"Data-sharing protocols, capacity development with regard to data collection and analysis, and infrastructure needs with regard to First Nations and First Nation-centered indicator and performance measurement frameworks.","Protocoles sur le partage des données, développement des capacités en matière de collecte et d'analyse des données, et besoins en infrastructure concernant les indicateurs et les cadres de mesure du rendement des Premières Nations et axés sur les Premières Nations."
ISC RO 395,International Relations,Relations internationales,"Briefing notes and memos on international issues; reports from study tours and international meetings; Memoranda of Understanding and work plans established with other countries; funding, agreements, contracts, statements of work, communication products and statements delivered in international fora; correspondence.","Notes d'information et de service sur des questions internationales, rapports issus de réunions et de voyages d'études internationaux, protocoles d'entente et plans de travail établis avec d'autres pays, financement, accords, contrats, énoncés des travaux, produits de communication, déclarations prononcées à des forums internationaux et correspondance."
ISC RO 394,Indian Act Alternative,Proposition complémentaire à la Loi sur les Indiens,"Briefing notes, memos, policy analysis, presentations, funding agreements and reports.","Notes d'information, notes de service, analyses de politiques, présentations, accords de financement et rapports."
ISC CFO 403,Band Management and Funds,Fonds et gestion des bandes,"Policy, eligibility, program descriptions, terms and conditions, funding formula and criteria, administration and operational guidelines.","Politiques, admissibilité, descriptions de programmes, modalités, formules et modalités de financement, administration et lignes directrices concernant les activités."
ISC RO 399,Management Development Training,Formation en gestion et perfectionnement professionnel,"Management support and advice, systems development, organizational development, and management training.","Soutien et conseils en matière de gestion, développement de systèmes, développement organisationnel et formation en gestion."
ISC RO 040,Legislation: Institutional Development,Loi : Développement institutionnel,"Annual Corporate Plans, financial statements and Annual Reports; Band Council Resolutions from First Nations requesting to be Scheduled; Reports; spreadsheets; briefing notes, correspondence, payments information on grant and contribution funding for the above institutions; ISC Evaluation of the Implementation of the First Nations Fiscal Management Act; Regulatory development, etc.","Plans directeurs annuels, états financiers et rapports annuels; résolutions du conseil de bande des Premières Nations qui demandent leur ajout à l'annexe; rapports, tableurs; notes d'information, correspondance, information sur les versements du financement sous forme de subventions et de contributions pour les institutions susmentionnées; évaluation de la mise en œuvre de la Loi sur la gestion financière des premières nations menée par SAC; élaboration de règlements, etc."
ISC RO 087,Capital Facilities and Maintenance Program,Programme d'immobilisations et d'entretien,"Policies, procedures, performance management framework, best practices, protocol, progress reports, site visit reports, asset reports, asset condition reports, proposals, submissions, contracts, investment plans, correspondence, briefing notes, memoranda, records of meetings, engineering briefs, business cases.","Politiques, procédures, cadre de gestion du rendement, pratiques exemplaires, protocole, rapports d'étape, rapports des visites des lieux, rapports sur les biens, rapports sur l'état des biens, propositions, demandes, marchés, plans d'investissement, correspondance, notes d'information, notes de service, comptes rendus de réunion, mémoires techniques et analyses de rentabilisation."
ISC RO 403,First Water Management Enhanced Program,Programme amélioré pour la gestion de l'eau,"Policies, procedures, performance management framework, best practices, protocol, guidelines, progress reports, site visit reports, asset reports, asset conditions reports, water and wastewater inspection reports, assessments, proposals, submissions, contracts, investment plans, correspondence, briefing notes, records of meetings, engineering briefs, contribution agreements.","Politiques, procédures, cadre de gestion du rendement, pratiques exemplaires, protocole, lignes directrices, rapports d'étape, rapports des visites des lieux, rapports sur les biens, rapports sur l'état des biens, rapports d'inspection des aqueducs et des égouts, évaluations, propositions, demandes, marchés, plans d'investissement, correspondance, notes d'information, notes de service, comptes rendus de réunion, mémoires techniques, accords de contribution."
ISC RO 1021,Education Facilities,Établissements d'enseignement,"Policies, procedures, performance management framework, best practices, progress reports, site visit reports, asset conditions reports, proposals, contracts, statements of work, proposals, evaluation criteria, investment plans, correspondence, briefing notes and memoranda, records of meetings, engineering briefs.","Politiques, procédures, cadre de gestion du rendement, pratiques exemplaires, rapports d'étape, rapports de visites sur les lieux, rapports sur la condition des biens, propositions, contrats, énoncés des travaux, critères d'évaluation, plans d'investissement, correspondance, notes d'information et notes de service, comptes rendus de réunions, mémoires techniques."
ISC RO 404,On-Reserve Housing Policy,Politique du logement dans les réserves,"Policies, procedures, performance management framework, best practices, progress reports, asset reports, proposals, submissions, contracts, correspondence, briefing notes.","Politiques, procédures, cadre de gestion du rendement, pratiques exemplaires, rapports d'étape, rapports sur les biens, propositions, demandes, marchés, correspondance, notes d'information."
ISC RO 1044,ecoENERGY for Indigenous and Northern Communities,écoÉNERGIE pour les collectivités autochtones et du Nord,"Briefing notes, presentations, project proposals, project proposal submission criteria and templates, evaluation criteria and project assessment results, funding and other financial arrangements, correspondence to and from project proponents, contractual arrangements, contribution agreements, project reports on program policies and operational procedures.","Notes d'information, présentations, propositions de projets, critères et gabarits pour soumissions de propositions de projets, évaluations de critères et résultats d'évaluation de projet, financements et autres arrangements financiers, correspondance de la part des promoteurs de projet, arrangements contractuels, accords de contribution, rapports de projet, politiques du programme et procédures opérationnelles."
ISC RO 090,Emergency Management for First Nations Communities,Gestion des urgences dans les collectivités des Premières Nations,"Risk assessment plans and emergency management plans. Expenditures for: emergency management, search and recovery on compassionate grounds. Emergency Management, Wildland Fire Suppression agreements with provinces and territories or other emergency management organizations. Situational awareness products including: notifications, weekly summary reports, weekend reports, situation reports, Annual Incident Reports, and ministerial briefing material. This includes maintaining a data base on past emergencies. Post-event (after-action) reports for events to which ISC played a role in emergency and issue management. Standard Operating Procedures, Policy and Planning guidelines.","Plans d'évaluation des risques et plans de gestion des urgences. Dépenses engagées pour la gestion des urgences et les activités de recherche et de sauvetage pour des motifs humanitaires. Ententes sur la gestion des urgences et la lutte contre les feux de végétation conclues avec les provinces, les territoires ou d'autres organisations responsables de la gestion des urgences. Produits de connaissance de la situation : avis, sommaires hebdomadaires, rapports de fin de semaine, rapports de la situation, rapports d'incidents annuels et notes d'information ministérielles. Cela comprend la tenue d'une base de données sur les situations d'urgence passées. Comptes rendus sur les événements lors desquels SAC a joué un rôle dans la gestion des urgences et des problèmes. Procédures d'utilisation normalisées. Lignes directrices des politiques et de la planification."
ISC RO 136,Manitoba Northern Flood Agreement,Convention sur l'inondation des terres du nord du Manitoba,"Flood and water control plans and maps, resource development impacts, environmental assessment and documents relating to settlement negotiations.","Plans et cartes sur la prévention des inondations et le contrôle des eaux, incidences de l'exploitation des ressources, évaluation environnementale et documents ayant trait aux négociations d'un règlement."
ISC LED 802,Business Capital and Support Services,Capital des entreprises et services de soutien,"Business proposals and analysis, project monitoring, claims and payments, memoranda, policies, business performance reviews and program evaluations.","Analyses et enquêtes, surveillance des projets, demandes et paiements, notes de service, politiques, évaluations du rendement et évaluations de programme."
ISC LED 001,Fiscal policy,Politique financière,"Federal and ISC policies and programs, fiscal relations policies and issues, fiscal relations negotiation tables, taxation issues, administrative, financial and personnel matters, workshops, meetings, conferences, and studies (public sources, para-public institutions and academic sources).","Politiques et programmes du gouvernement fédéral et de SAC, politiques et questions entourant la relation financière, tables de négociation sur la relation financière, questions de nature fiscale, administrative, financière et personnelle, ateliers, réunions, conférences et études dirigés par des institutions publiques, parapubliques et universitaires."
ISC LED 132,The Procurement Strategy for Aboriginal Business,La Stratégie d'approvisionnement auprès des entreprises autochtones,"Procurement strategy, communications, advocacy activity reports, supplier development and sector studies, stakeholder information studies, statistical data, annual reports, contracts, memorandum of understanding, interdepartmental agreements and statements of work and research designed to promote Indigenous procurement within the federal government.","Stratégie d'approvisionnement, communications, rapports sur les activités de promotion, perfectionnement des fournisseurs et études sectorielles, informations sur les intervenants, études, données statistiques, rapports annuels, marchés, protocoles d'entente, ententes interministérielles, énoncés de travail et recherches visant à promouvoir l'approvisionnement auprès des entreprises autochtones au sein du gouvernement fédéral."
ISC LED 1501,Indigenous Business Directory,Répertoire des entreprises autochtones,"Name of the business, name(s) of the owner, data provider, or other business contact(s), business contact information (phone, address, fax, email) of owner(s), employee(s), website(s), sector or industry information.","Nom de l'entreprise, nom du propriétaire, fournisseur de données ou autres personnes-ressources de l'entreprise, coordonnées (téléphone, adresse, télécopieur, courriel) des propriétaires, des employés, sites Web, renseignements sur le secteur ou l'industrie."
ISC LED 1502,Procurement Strategy for Indigenous Business Compliance Audits,Vérifications de la conformité relatives à la Stratégie d'approvisionnement auprès des entreprises autochtones,"Interpretation bulletins, correspondence, legal opinions, audit reports and audit analysis. Business information: owner(s) name(s), business contact information (phone, address, fax, email), articles of incorporation, minutes from board of director meetings, business tax records, business financial records, invoices, contract details, payroll records.","Bulletins d'interprétation, correspondance, avis juridiques, rapports de vérification et analyses de vérification. Renseignements sur l'entreprise : nom du propriétaire, coordonnées de l'entreprise (téléphone, adresse, télécopieur, courriel), statuts de constitution, comptes rendus des réunions du conseil d'administration, dossiers d'impôt de l'entreprise, dossiers financiers de l'entreprise, factures, renseignements relatifs au contrat, documents relatifs à la paie."
ISC LED 1401,First Nation Land Management,Gestion des terres des Premières Nations,"Program management materials and supporting documentation such as project status reports, compliance frameworks, briefing notes, correspondence with First Nations, agreements, program manuals and communications materials.","Outils de gestion de programmes et documents à l'appui, comme les rapports d'avancement des projets, les cadres de conformité, les notes d'information, la correspondance avec les Premières Nations, les accords, les manuels des programmes et les outils de communication."
ISC LED 1402,Lands and Economic Development Services Program (LEDSP),Programme des services relatifs aux terres et au développement économique (PSTDE),"Program management materials and supporting documentation such as project status reports, compliance frameworks, briefing notes, correspondence with First Nations, agreements, program manuals and communications materials.","Outils de gestion de programmes et documents à l'appui, comme les rapports d'avancement des projets, les cadres de conformité, les notes d'information, la correspondance avec les Premières Nations, les accords, les manuels des programmes et les outils de communication."
ISC LED 1018,Additions to Reserves,Ajouts aux réserves,"Briefing notes, memoranda, procedures and policy.","Notes d'information, notes de service, procédures et politiques."
ISC LED 076,Natural Resources Development,Développement des ressources naturelles,"Indian Reserve timber and mineral related documents including draft discussion papers, briefing material, correspondence, timber and mineral guidelines and directives.","Les documents relatifs aux forêts et au bois d'œuvre, y compris les documents de travail, les notes d'information, la correspondance, les lignes directrices et directives sur le bois d'œuvre et les minéraux."
ISC LED 131,Environmental Management,Gestion de l'environnement,"Project documents (including project description forms, simple review forms, detailed review forms), agreements, and proposals, tenders, environmental site and other assessments, reports, enquiries, memorandums, policies, directives and guidance, maps, photos, presentations, briefing notes, Parliamentary support documents, plans and funding submissions.","Les documents du projet (y compris les formulaires de description du projet, les formulaires d'évaluation simples, les formulaires d'évaluation détaillés), les accords et les propositions, les appels d'offres, le site de l'environnement et autres évaluations, les rapports, les enquêtes, les protocoles, les politiques, directives et orientations, les cartes, les photos, les présentations, les notes d'information, les documents parlementaires de soutien, les plans et propositions de financement."
ISC LED 1101,Community Opportunity Readiness Program,Programme pour la préparation des collectivités aux possibilités économiques,"Statement of intents, proposals including business plans, budgets and cash flow projections, economic development plans, land use plans, project status reports, briefing notes, project assessment and summary reports, correspondence (emails, letters, etc.) with First Nations and other stakeholders, Band Council Resolution, reports, studies, evaluation criteria, policies and funding amendments.","Déclaration d'intention, propositions, y compris les plans d'affaires, les budgets et les projections de trésorerie, les plans de développement économique, les plans d'utilisation des terres, les rapports d'état des projets, les notes d'information, les rapports d'évaluation et de synthèse des projets, la correspondance (courriels, lettres, etc.) avec les Premières Nations et les autres intervenants, la résolution du conseil de bande, les rapports, les études, les critères d'évaluation, les politiques et les modifications de financement."
ISC LED 500,Band Governance Management System,Système d'information sur l'administration des bandes,Documents submitted to the Department by First Nations and electoral officers pertaining to elections and by-laws. These are reports from the electoral officer on the results of an elections and by-laws adopted by band councils.,Documents soumis au Ministère par les Premières Nations et les présidents d'élection en ce qui concerne les élections et les règlements administratifs. Il s'agit de rapports soumis par le président d'élection concernant les résultats d'une élection et les règlements adoptés par les conseils de bande.
ISC SPP 201,Strategic Research and Data Innovation Branch,Direction générale de la recherche stratégique et de l'innovation en matière de données,"Terms and Conditions, research/discussion papers, funding arrangements/agreements with other government departments, survey delivery organizations and/or recipients, Memoranda of Understanding, Terms of Reference, Correspondence; e-mails; briefing notes; memos; backgrounders; reports; fact sheets; presentations; analytical advice; media lines and communications strategies; question period cards; agendas; minutes of meetings; attendance records, Information Sharing Agreements, client request records, project proposals, service contracts, databases of socio-economic indicators as provided by survey delivery organizations, custom data tabulations.","Conditions, documents de recherche et discussion, accords de financement avec d'autres ministères, organismes d'enquête ou bénéficiaires, protocoles d'entente, cadre de référence, correspondance, courriels, notes d'information, notes de service, documents d'information, rapports, fiches d'information, présentations, conseils analytiques, infocapsules et stratégies de communication, fiches pour la période de questions, ordres du jour, comptes rendus de réunions, registres de présence, accords de partage de l'information, registres des demandes des clients, propositions de projets, contrats de service, bases de données d'indicateurs socioéconomiques fournies par les organismes d'enquête, tabulations de données personnalisées.."
ISC SPP 202,INSTAT,INSTAT,"Custom data tabulations, databases of socio-economic indicators, funding arrangements/agreements with other government departments, survey delivery organizations and/or recipients, Correspondence; e-mails; briefing notes; memos; backgrounders; reports; fact sheets; presentations; analytical advice; media lines and communications strategies; question period cards; agendas; minutes of meetings; Information Sharing Agreements, client service contracts.","Tabulations de données personnalisées, bases de données d'indicateurs socioéconomiques, accords de financement avec d'autres ministères, organismes de réalisation d'enquêtes ou destinataires, correspondance; courriels; notes d'information; notes de service; documents d'information; rapports; fiches d'information; présentations; conseils analytiques; infocapsules et stratégies de communication; fiches pour la période de questions; ordres du jour; procès verbaux de réunions; accords de partage de l'information, contrats de services aux clients."
ISC SPP 203,INSTAT Client Database,La base de données des clients INSTAT,client request records,Documents de demande du client
