record_number,name_en,name_fr,document_types_en,document_types_fr
CBSA ENF 113,Joint Container In Transit Targeting Initiative (JTI) – Class of Records,Initiative conjointe de ciblage (ICC) de conteneurs en transit – Catégorie de documents,"AMS data feed and Tactical Information Targeting Analysis and Notification System (TITAN), system description and test packages, Memos, evaluation reports, documentation from commercial carriers, compliance reviews, and Memoranda of Understanding.","La transmission des données du RSAP et la description du système TITAN, ainsi que les trousses d'essai, les mémorandums, rapports d'évaluation, la documentation des transporteurs commerciaux, les examens de conformité et le protocole d'entente."
CBSA ENF 114,National Anti-Drug Strategy – Class of Records,Stratégie nationale antidrogue – Catégorie de documents,"Treasury Board Submission, Baseline Study, Draft Implementation Evaluation, Draft Cost Effectiveness Study, Draft Impact Evaluation Annual Performance Report, Intelligence Report, Alerts and Bulletins","Les présentations au Conseil du Trésor, les études de cas, les ébauches d'évaluation de mise en œuvre, les ébauches des études de rentabilité, les ébauches des rapports d'évaluation du rendement et de l'incidence annuels, les rapports, les alertes et les bulletins du renseignement."
CBSA ADM 130,"Food, Plant and Animal (FPA) Program – Class of Records","Programme des aliments, des végétaux et des animaux (AVA) – Catégorie de documents","Forms, Invoices, Travellers Interception Report, Live Animal Inspections, Entry Requirements for Wood Packaging, Schedule of Inspection Fees, Used Agricultural Equipment - Import Procedures, Memos and Memoranda of Understanding.","Formulaires, factures, le Rapport d'interceptions des voyageurs, les inspections sur des animaux vivants, les exigences relativement à l'entrée des matériaux d'emballage en bois, les annexes de frais d'inspection, les procédures d'importation visant le matériel agricole d'occasion, les mémorandums et les protocoles d'entente."
CBSA ENF 133,Our Missing Children Program – Class of Records,Programme Nos enfants disparus – Catégorie de documents,Our Missing Children Recovery Report,"Formulaires, Rapport d'incident de Nos enfants disparus"
CBSA ENF 104,Container Security Initiative – Class of Records,Initiative relative à la sécurité des conteneurs – Catégorie de documents,"Process flow charts, Agreements, CSI framework documentation, Memoranda of Cooperation, Customs Mutual Assistance Agreement (CMAA), and related Memoranda of Understanding.","L'ordinogramme du processus de renvoi, les documents liés au cadre concernant l'IRSC, les ententes, le Protocole de coopération, les accords d'assistance mutuelle en matière douanière (AAMD) et les protocoles d'entente qui y sont liés."
CBSA ENF 121,Air Examination Program – Class of Records,Programme d'inspection du mode aérien – Catégorie de documents,"Forms, manuals, policy, memoranda of understanding, passage and enforcement history.","les formulaires, les manuels, les politiques, les protocoles d'ententes et les historiques de passage et d'exécution de la loi."
CBSA ENF 129,Traveller Processing – Class of Records,Le traitement des voyageurs – Catégorie de documents,"Forms, manuals, policy, memoranda of understanding, passage and enforcement history.","Les formulaires, les manuels, les politiques, les protocoles d'ententes et les historiques de passage et d'exécution de la loi."
CBSA ENF 132,Marine Container Examination Program – Class of Records,Programme d'examen des conteneurs maritimes – Catégorie de documents,"Tactical Information Targeting Analysis and Notification System (TITAN), system description and test packages, Memos, Enforcement Manual Part 4 Chapter 5, documentation from commercial carriers, evaluation reports, compliance reviews, and Memoranda of Understanding.","La description du système TITAN et les trousses d'essai, les mémorandums, le manuel d'exécution Partie 4, Chapitre 5, la documentation provenant de transporteurs commerciaux, les rapports d'évaluation, les examens de conformité et les protocoles d'entente."
CBSA ENF 134,Rail Contraband Examination Program – Class of Records,Programme de détection de la contrebande dans le mode ferroviaire – Catégorie de documents,"Forms, Memos, Customs Enforcement Manual, Rail Examination Policy and Procedures, Briefing Notes, Ministerial Correspondence, Policies, Directives, Manuals, Operational Memoranda, Standard Operating Procedures.","Les formulaires, les mémorandums, le manuel d'exécution des douanes, la politique et procédures sur l'examen ferroviaire, les notes d'information, la correspondance ministérielle, les politiques, les directives, les manuels, les notes de services opérationnelles, les procédures normales d'exploitation."
CBSA ENF 100,Air Cargo Security Initiative – Class of Records,Sûreté du fret aérien – Catégorie de documents,"Air Cargo Security Project Charter for Transport Canada and Canada Border Services Agency (November 2007), Briefing Notes, Minutes, Agendas, Memoranda to Cabinet, draft Treasury Board Submissions and other administrative records.","La charte du projet SFA pour Transports Canada et l'Agence des services frontaliers du Canada (novembre 2007), les notes d'information, les comptes-rendus, les ordres du jour, les mémoires au Cabinet, et les ébauches de présentations au Conseil du Trésor et autres documents administratifs."
CBSA ADM 115,Ferry and/or Tour Boat Program – Class of Records,Programme des traversiers et/ou des bateaux d'excursion – Catégorie de documents,"Standard Operating Procedures, Statistical Records",Les procédures normales d'opération et les rapports de statistiques.
CBSA ADM 113,Cruise Ship Program – Class of Records,Programme des navires de croisière – Catégorie de documents,"Memos, Forms, Small Cruise Ship Full Clearance Notices and Cruise Ship Statistical Records, website related materials and Cruise Ship Long-Range Planning Committee minutes and related records.","Les mémorandums, les formulaires, les rapports de statistiques sur les navires de croisière et les avis de dédouanement complet des petits navires de croisière, les sites Web, les comptes-rendus des réunions du Comité de planification à long terme des navires de croisières et les dossiers inhérents."
CBSA PRO 002,Advance Commercial Information (ACI) Program – Class of Records,Programme de l'Information préalable sur les expéditions commerciales (IPEC) – Catégorie de documents,Advance Commercial Information (ACI); Marine and Air Client Documents.,Information préalable sur les expéditions commerciales; Document du client maritime et du client aérien.
CBSA ADM 132,Interdepartmental and Intergovernmental Relations Program – Class of Records,Programme des relations interministérielles et intergouvernementales Catégorie de documents,"Memoranda of Understanding, Letters of Understanding, Information Sharing Agreements, policy, guidance materials, Memos and Forms.","Les protocoles d'entente, les lettres d'entente, les ententes liées à l'échange de renseignements, les politiques, les lignes directrices, les procédures, les mémorandums et formulaires."
CBSA PRO 004,Targeting – Commercial – Class of Records,Ciblage – Secteur commercial – Catégorie de documents,"Statistical reports, Briefing Notes, Standard Operating Procedures, Memoranda of Understanding, evaluation reports, program documentation, documentation from importing community and commercial carriers, compliance reviews and investigations.","Des rapports statistiques, des notes d'information, des procédures normales d'exploitation, des protocoles d'entente, des rapports d'évaluation, des documents relatifs au programme, des documents du secteur des importations et des transporteurs commerciaux, des examens de l'observation et des documents d'enquête."
CBSA ENF 101,Bay Plan Reporting Initiative – Class of Records,Déclaration du plan des baies – Catégorie de documents,"BAPLIE documentation, Tactical Information Targeting Analysis and Notification System (TITAN) description, test packages.","de la documentation BAPLIE, la description du système TITAN et une liste des essais."
CBSA ENF 119,Strategic Export Control Program – Class of Records,Programme de contrôle des exportations stratégiques,"Specialized export permits and licences such as from Global Affairs Canada, Canadian Nuclear Safety Commission, Environment Canada, or Health Canada detention and seizure reports by border services officers; shipping documentation (such as waybills/manifests) relating to export shipments; Memorandum of Understanding; Memos.","Les déclarations d'exportation, les formulaires, déclarations électroniques, les licences d'exportation, les licences d'exportation particulières comme celles de Santé Canada ou de la Commission canadienne de sûreté nucléaire, les rapports de détention et de saisie des agents des services frontaliers, la documentation sur les expéditions (les manifestes, les lettres de transport destinées à l'exportation, les protocoles d'ententes et les mémorandums."
CBSA ENF 112,Investments to Combat the Criminal Use of Firearms Initiative – Class of Records,Initiative sur les Investissements dans la lutte contre l'utilisation d'armes à feu à des fins criminelles (ILUAFC) – Catégorie de documents,"Evaluation Performance Report, Intelligence Reports and Intelligence Alerts.","Les rapports d'évaluation du rendement, les rapports du renseignement et les alertes de renseignement."
CBSA BPD 1101,Overt Audio-Video Surveillance – Class of Records,Surveillance audiovisuelle ouverte – Catégorie de documents,"Audio-video and video-only recordings. Access: Recordings are stored by date and time the recording was made. For ATIP requests please ensure to reference date, time and location.",Enregistrements audiovisuels et enregistrements vidéo.
CBSA ENF 116,Organized Crime Program – Class of Records,Programme sur le crime organisé – Catégorie de documents,"Lookouts, Alerts, Threat Assessments, Screening Aids, Danger Opinions, Guidelines and Memoranda of Understanding.","Les lignes directrices et les protocoles d'entente, les avis de signalement, les alertes, les opinions sur le danger, les évaluations de la menace et les moyens de filtrage."
CBSA ENF 124,Cross-Border Currency Reporting (CBCR) Program – Class of Records,Programme de déclaration des mouvements transfrontaliers des espèces (DMTE) – Catégorie de documents,"Memos, Forms, Manuals and Policy.","Les mémorandums, les formulaires, les manuels et les politiques."
CBSA ENF 102,Canada's War Crimes Program – Class of Records,Programme canadien sur les crimes de guerre – Catégorie de documents,"Reports, Briefing Notes","Les rapports, les notes d'information."
CBSA ENF 105,Counter Terrorism Program – Class of Records,Programme de lutte contre le terrorisme – Catégorie de documents,"Reports, Briefing Notes, Lookouts, Alerts, Threat Assessments, Screening Aids, Danger Opinions, Security Certificate, Case files and Memoranda of Understanding","Les rapports, les notes d'information, les certificats de sécurité, les dossiers sur les cas, les dossiers sur les cas de redressement ministériel, les protocoles d'entente, les avis de signalement, les opinions sur le danger, les moyens de filtrage et les évaluations de la menace."
CBSA OPS 101,International Events – Class of Records,Événements internationaux – Catégorie de documents,"Audits, evaluations, briefing notes, incoming passenger lists, goods lists, itineraries, Canada Border Services Agency (CBSA) control and commercial entry documents, brochures, Memos, Memoranda to Cabinet, Treasury Board Secretariat submissions, Orders in Council as well as records related to event specific Accreditation processes.",
CBSA ADM 131,"Health, Safety and Security Program – Class of Records",Programme sur la santé et la sécurité – Catégorie de documents,"Memoranda of Understanding, Standard Operating Procedures, policy, guidance materials and Memos.","Les protocoles d'entente, les procédures normales d'exploitation, les politiques, le matériel d'orientation et les mémorandums."
CBSA ADM 104,Asia-Pacific Gateway and Corridor Initiative (APGCI) – Class of Records,L'Initiative de la Porte et du Corridor de l'Asie-Pacifique (IPCAP) – Catégorie de documents,"Accountability Documents, E-mails, Updates to the Interdepartmental Steering Committee on the Asia-Pacific Gateway and Corridor Initiative.","Les documents de responsabilisation, les courriels et les mises à jour au Comité de direction interministériel de l'Initiative de la Porte et du Corridor de l'Asie-Pacifique"
CBSA ENF 106,Document Integrity Program – Class of Records,Programme sur l'intégrité des documents – Catégorie de documents,"Document assessment records, alerts/bulletins, training documentation/material, manuals, forms (Document Seizure), receipts, identity and travel document specimens, seized documents, fraudulent identity and travel documents, policies/directives, procedures and briefing material.","Dossiers sur l'évaluation de documents, alertes/bulletins, documents/outils de formation, guides, formulaires (saisie de documents), reçus, spécimens de pièces d'identité et de documents de voyage, documents saisis, pièces d'identité et documents de voyage frauduleux, politiques/directives, procédures et documents d'information."
CBSA ADM 107,CANPASS Air Program – Class of Records,Programme CANPASS Air – Catégorie de documents,"Forms, website, program evaluation studies, member surveys, compliance reviews, Memoranda of Understanding and Information Sharing Agreements.","Les formulaires, le site Web, les études d'évaluation de programmes, les sondages auprès des membres, les examens d'observation, les protocoles d'entente et les accords sur l'échange de renseignements."
CBSA ADM 108,CANPASS Corporate and Private Aircraft Program – Class of Records,Programme CANPASS d'aéronefs privés et d'entreprises – Catégorie de documents,"Forms, CANPASS Application Forms, Memos.","Les formulaires, les demandes de participation, les mémorandums."
CBSA ADM 109,CANPASS Private Boats Program – Class of Records,Programme CANPASS - Bateaux privés – Catégorie de documents,"Forms, CANPASS Private Boats - Participant's Guide, CANPASS Private Boats Brochure, Telephone Reporting For Private Boats and CANPASS Private Boats Program, Alternative Presentation Program Violation Card, CANPASS Application Forms.","Guide du participant, formulaires, Programme CANPASS bateaux privés, Brochure du Programme CANPASS bateaux privés, fiche d'infraction - programmes des autres modes de déclaration, CANPASS Demande de Participation, rapports sur les appels téléphoniques pour bateaux privés et le programme de bateaux privés CANPASS."
CBSA ADM 110,CANPASS Remote Area Border Crossing (RABC) Program – Class of Records,Programme CANPASS - passage de la frontière en région éloignée (PFRÉ) – Catégorie de documents,"Forms, RABC Permits and administrative documents.","Les formulaires, les permis PFRÉ et d'autres documents administratifs."
CBSA ADM 117,NEXUS Program – Class of Records,Programme NEXUS – Catégorie de documents,"Forms, website, program evaluation studies, member surveys, compliance reviews and investigations, Memoranda of Understanding and Information Sharing Agreements.","Les formulaires, le site Web, les études d'évaluation du programme, les sondages auprès des membres, les vérifications d'observation et les enquêtes, les protocoles d'entente et les accords d'échange de renseignements."
CBSA ADM 100,Canadian Asia-Pacific Economic Cooperation Business Travel Card Program – Class of Records,Programme canadien de la carte de voyage d'affaires de la Coopération économique Asie-Pacifique – Catégorie de documents,"Forms, applications, program evaluation studies, Information Sharing Arrangements and ABTC Standard Operating Procedures (SOP).","Les formulaires, les demandes d'adhésion, les études d'évaluation de programme, les ententes de partage de l'information et les procédures normales d'exploitation pour la CVAA (PNE)."
CBSA IST 004,Enhanced Driver's Licence/Enhanced Identification Card (EDL/EIC) Program – Class of Records,Programme de permis de conduire Plus (PC Plus)/carte d'identité Plus (CI Plus) – Catégorie de documents,Memoranda of Understanding and Service Level Agreements.,Les protocoles d'entente et les accords sur les niveaux de service.
CBSA IST 005,Indigenous and Northern Affairs Canada (INAC)'s Secure Certificate of Indian Status (SCIS) Program – Class of Records,Programme concernant le Certificat sécurisé de statut indien (CSSI) du Affaires autochtones et du Nord Canada (AANC) – Catégorie de documents,"Project Charter, Project Plan, Gap Analysis, Business Plan, Business Case, Data Submission Guidelines, Business Use Case (Data Acquisition, Passage), Privacy Impact Assessment, Memorandum of Understanding and Service Level Agreements.","La charte de projet, le plan de projet, l'analyse des lacunes, le plan d'affaires, l'analyse de rentabilisation, les lignes directrices de la communication des données, le cas d'utilisation opérationnelle (acquisition des données, passage) et l'évaluation des facteurs relatifs à la vie privée, le protocole d'entente et les accords sur les niveaux de service."
CBSA ADM 120,Transit Without Visa Program – Class of Records,Programme de transit sans visa (TSV) – Catégorie de documents,"Statistical Reports, Briefing Notes, Memoranda of Understanding, Standard Operating Procedures, as well as website and communications materials.","Les rapports de statistiques, les notes d'information, les protocoles d'entente, les procédures normales d'exploitation, ainsi que les sites Web et les produits de communication."
CBSA IST 002,eManifest – Class of Records,Manifeste électronique – Catégorie de documents,"Customs Act, Regulations, Customs Notices, Departmental Memoranda, Threat and Risk Assessment, Statement of Sensitivity, Privacy Impact Assessment and Memoranda of Understanding.","La Loi sur les douanes, les règlements, les avis des douanes, les notes de service du ministère, l'évaluation de la menace et des risques, l'énoncé de sensibilité, l'évaluation des facteurs relatifs à la vie privée et les protocoles d'entente."
CBSA IST 003,Partners in Compliance (PIC) Initiative – Class of Records,L'initiative inhérente aux partenaires en matière d'observation (PMO) – Catégorie de documents,"Business Cases, Charters, Client Contact Information database, Communication Strategy, Handbooks, Pilot Expansion Project Plans, Pilot Initiative Communication Strategy, Process Flow Chart, Process Flow Database, Proposal outlining the need and objectives of the PIC Pilot Expansion Project Charter, Results Based Management and Accountability Framework, Partners In Compliance Pilot Initiative, Results Based Management and Accountability Framework, Standard Operating Procedures (SOP) for Senior Program Officers, Verification Database and Memoranda of Understanding with our PIC clients.","L'analyse de rentabilisation, la charte, la base de données des coordonnées des clients, la stratégie de communication, l'aide-mémoire parlementaire, le plan de projet pilote de l'expansion, le pilote de stratégie de communication inhérente à l'initiative, le tableau des opérations, la base de données des opérations, la proposition indiquant le besoin et les objectifs de la charte de projet pilote d'expansion du PMO, les résultats fondés sur le cadre de gestion et de comptabilité, les procédures normales d'exploitation (PNE) destinées aux agents principaux de programme, la base de données des vérifications et le protocole d'entente avec nos clients PMO."
CBSA ADM 111,Commercial Driver Registration Program (CDRP) – Class of Records,Programme d'inscription des chauffeurs du secteur commercial (PICSC) – Catégorie de documents,"Forms, website, program evaluation studies, member surveys, compliance reviews and Information Sharing Agreements","Les formulaires, le site Web, les études d'évaluation de programmes, les sondages auprès des membres, les examens d'observation et les accords sur l'échange de renseignements."
CBSA ADM 116,Free and Secure Trade (FAST) Program – Class of Records,Programme d'Expéditions rapides et sécuritaires (EXPRES) – Catégorie de documents,"Forms, website, program evaluation studies, member surveys, and compliance reviews.","Les formulaires, le site Web, les études d'évaluation de programmes, les sondages auprès des membres et les examens d'observation."
CBSA ADM 105,Carrier and Cargo Program – Class of Records,Programme sur les transporteurs et le fret – Catégorie de documents,"Policy, Procedures, Customs Notices and Memos.","Les politiques, les procédures, les avis de douanes et les mémorandums."
CBSA ADM 106,Carrier Code Program – Class of Records,Programme sur les codes de transporteurs – Catégorie de documents,"Commercial carrier applications, client questionnaires, debt requests, various correspondence (approvals/rejects/request for more information etc.) and Memoranda of Understanding","Les demandes des transporteurs commerciaux, la série de mémorandums, les questionnaires de clients, les demandes de créance, les diverses lettres (approbations/rejets/demandes de renseignements, etc.) et les protocoles d'entente."
CBSA ADM 134,Special Services Program – Class of Records,Programme des services spéciaux – Catégorie de documents,"Forms, Memos, performance measurement data, service logs, invoices and revenue collection documentation.","Les formulaires, les mémorandums, les données sur la mesure du rendement, les registres de services, les factures et la documentation de perception des recettes."
CBSA BPD 1102,Customs Controlled Areas (CCA) – Class of Records,Zone de contrôle douanier (ZCD) – Catégorie de documents,"Reports, procedures, training materials, analysis and planning documents, statistics.","Les rapports, les procédures, les documents de formation, les documents d'analyse et de planification, des statistiques."
CBSA ADM 124,Casual Refund Program – Class of Records,Programme de remboursement pour importations occasionnelles – Catégorie de documents,"Canada Border Services Agency (CBSA) Informal Adjustment Request, CBSA Postal Import Form, Agreement to Electronically Process Casual Refunds Claims, Memos, CREDITS system documentation, CRS and SPS system descriptions and user manuals, provincial tax reports and statistical reports.","Les demandes informelles de rajustement des douanes, les formulaires d'importations postales de l'ASFC, les Accords pour transmettre électroniquement des demandes de remboursement, les mémorandums, la documentation du SEDIRIO, les descriptions et les manuels d'utilisateurs du SPN et du SRIO, les rapports de taxes provinciales et les rapports de statistiques."
CBSA ADM 121,Account Security Program – Class of Records,Programme des comptes en garantie – Catégorie de documents,"Forms; Surety documentation, Riders, Endorsements, Direct Security and GST Option letters","Les formulaires, la documentation sur les garanties, les avenants, les endossements, les lettres d'option de TPS ou d'option garantie direct."
CBSA ADM 125,Post-Release Verification Program – Class of Records,Programme de la vérification après la mainlevée – Catégorie de documents,"Trade Verification Manual, Briefing Notes, Compliance Management System, as well as Books and Records, National Training Plan for Trade Services, Memos, Guidelines, Verifications Checklists, letters, Verification reports, and the Introduction to Trade Service Course.","Le manuel de la vérification dans le secteur commercial, les notes d'information, le système de gestion de l'observation, ainsi que les livres comptables, le plan de formation nationale pour les services commerciaux, les mémorandums, les lignes directrices, les aide-mémoire de la vérification, les lettres, les rapports de vérification et le cours d'introduction aux services commerciaux."
CBSA ADM 127,"Entry, Accounting and Adjustment Program – Class of Records",Programme de déclaration en détail et de rajustement – Catégorie de documents,"Forms, Briefings Notes, Memoranda of Understanding, system test packages, client files, and Memos.","Les formulaires, les notes d'informations, les protocoles d'ententes, les trousses de test et les dossiers client du SDSC et les mémorandums."
CBSA ADM 123,Brokers Licensing Program – Class of Records,Programme de l'agrément des courtiers – Catégorie de documents,"Forms, Licensing Advisory Committee Non-Disclosure Agreement, Customs broker's financial statements, Surety documentation, and a list of candidates who have successfully completed the ""Qualifying"" or ""Professional"" customs brokers examination.","Les formulaires, les ententes de confidentialité du comité consultatif de l'octroi des licences, les états financiers des courtiers en douanes, la documentation sur les garanties, et une liste de candidats qui ont réussi l'examen de courtiers en douanes de « qualification » ou de « professionnel »."
CBSA ADM 129,Export Program – Class of Records,Programme des exportations – Catégorie de documents,"Memos, Forms, Guides and Brochures, Information Sessions and Seminars documentation, Memoranda of Understanding, Information Sharing Agreements and Written Collaborative Agreements.","Les mémorandums, les formulaires, les guides et les brochures, la documentation des séances d'information et des séminaires, les protocoles d'entente, les accords sur l'échange de renseignements et les accords de collaboration écrits."
CBSA ENF 125,Detection Technology Program – Class of Records,Programme de la technologie de détection – Catégorie de documents,"Memoranda of Understanding, Service Level Agreements, test packages, repairs logs and briefing notes","Les protocoles d'entente, les ententes de niveau de service, les trousses de test, le registre des réparations et les notes d'information."
CBSA ADM 133,Prohibited Importations – Class of Records,Importations prohibées – Class of Records,"Tariff items, Technical Reference System (TRS) within the Customs Commercial System (CCS), Continuation Sheets, Memos, Canada Border Services Agency's Policy on the Classification of Obscene Material, Canada Border Services Agency's Policy on the Classification of Hate Propaganda, Sedition and Treason and Canada Border Services Agency's Policy on the Determination of Obscenity and Hate Propaganda.","Le numéro tarifaire, le système de référence technique (SRT) faisant partie du Système des douanes pour le secteur commercial (SDSC), les mémorandums, la Politique de l'Agence des services frontaliers du Canada sur le classement du matériel obscène, la Politique de l'Agence des services frontaliers du Canada sur le classement de la propagande haineuse et du matériel de nature à fomenter la sédition et la trahison et la Politique de l'Agence des services frontaliers du Canada sur le classement de matériel obscène et de propagande haineuse."
CBSA ENF 110,Integrated Border Enforcement Teams (IBETS) Initiative – Class of Records,Initiative des équipes intégrées de la police des frontières – Catégorie de documents,"Border Threat Assessments, Memoranda of Understanding, Information Sharing Agreements, Briefing Notes, IBET Charter and Standard Operating Procedures.","Les évaluations du risque à la frontière, les protocoles d'entente, les accords concernant l'échange de renseignements, les notes d'information, la Charte de l'IEIPF et les procédures normales d'exploitation."
CBSA OPS 102,Border Wait Times (BWT) – Class of Records,Temps d'attente à la frontière (TAF) – Catégorie de documents,"Operational briefings including land and air port of entry wait times, reports, and briefing notes.","Des documents d'informations opérationnelles, incluant de l'information sur les temps d'attente enregistrés aux passages frontaliers terrestres et aux aéroports, des rapports et des notes d'information."
CBSA ENF 135,Removals Program – Class of Records,Le programme de renvoi – Catégorie de documents,"Certificate of Departure, Notice of Removal and profile, original or copy of passport or travel document, Notice of Liability, Airline ticket (photocopy) and itinerary, Reporting Instructions, Memoranda of Understanding (MOU).","L'attestation de départ, l'avis de renvoi et renseignements, la copie originale ou une copie du passeport ou du document de voyage, l'avis relatif à l'obligation de transporter la personne concernée, le billet d'avion (photocopie) et l'itinéraire, les instructions sur les rapports et les protocoles d'entente."
CBSA ADM 128,Environment and Trade Program – Class of Records,Programme sur l'environnement et le commerce – Catégorie de documents,"Memoranda of Understanding, Standard Operating Procedures, requests for trade data reports, policy, guidance materials and Memos.","Les protocoles d'entente, les procédures normales d'exploitation, les demandes d'obtention des rapports sur les données commerciales, les politiques, le matériel d'orientation et les mémorandums."
CBSA IST 001,Advance Passenger Information and Passenger Name Record Programs (API/PNR) – Class of Records,Le programme Information préalable sur les voyageurs et du dossier passager (IPV et DP) – Catégorie de documents,"Traveller's API and PNR Information Request Form, enforcement system memos, PAXIS system description and test packages, evaluation reports, passenger profile information provided by commercial transporters, compliance reviews, investigations and Memoranda of Understanding.","Formulaire de demande d'informations IPV et DP du voyageur, notes de service sur les systèmes d'exécution, description du système SIPAX et dossiers d'essai, rapports d'évaluation, informations sur le profil des voyageurs fournies par les transporteurs du secteur commercial, contrôles de conformité, enquêtes et protocoles d'entente."
CBSA ADM 118,Single Window Initiative – Class of Records,Initiative d'interface à guichet unique – Catégorie de documents,"Single Window Project Charter, Single Window Framework Document, Administration Documents.","La Charte du projet du guichet unique, le document du Cadre de travail pour l'Initiative à guichet unique, les documents administratifs."
CBSA ADM 119,Sufferance Warehouse Program – Class of Records,Programme des entrepôts d'attente – Catégorie de documents,"Policy Memos, Application Forms, documents relating to the physical structure of the warehouses, financial bonds, licences and audits.","Les mémorandums, les formulaires de demandes, les documents inhérents à la structure physique des entrepôts, les garanties, les licences et les vérifications."
CBSA IST 006,Temporary Resident Biometrics Project (TRBP) – Class of Records,Projet de la biométrie pour résident temporaire (PBRP) - Catégorie de documents,"To date, only project documentation has been prepared (i.e. Project Charter, Business Case and Treasury Board Submission).","À ce jour, il n'y a que la documentation de projet qui est prête, c'est-à-dire la charte de projet, l'analyse de rentabilisation et la présentation au Conseil du Trésor."
