record_number,name_en,name_fr,document_types_en,document_types_fr
TC ASE 014,Aviation Security Policy,Politique de sûreté aérienne,"Correspondence, briefing and discussion papers, memoranda, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, assessments, Treasury Board submissions, program policies and guidelines.","Correspondance, notes d’information et documents de travail, notes de service, rapports, ordres du jour et procès-verbaux de réunions, mandats, exposés, avis juridiques, évaluations, présentations au Conseil au Trésor, politiques et lignes directrices de programme."
TC ASE 008,Aviation Security Technology,Technologie de la sûreté aérienne,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, memoranda, scientific papers, essays, standards, technical procedures, product descriptions, literature, risk evaluations and audit reports.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunions, mandats, présentations, mémoires, documents scientifiques, essais, normes, procédures techniques, descriptions de produits, documentation, évaluation des risques et rapports de vérification."
TC ASE 010,Aviation Transportation Security Screening,Contrôle de sûreté du transport aérien,"Correspondence, application forms, copies of birth certificates, copies of passports; copies of citizenship papers; assessment reports from the CSIS, RCMP, CIC, if appropriate, and police of local jurisdiction; briefing notes; backgrounders; questions and answers; media lines; meeting agendas and decision records; terms of reference; program policies and guidelines; Treasury Board submissions; statements of work; proposals; evaluations; presentations; Threat and Risk Assessments; memoranda of understanding and standard operating procedures.","Correspondance, formulaires de demande, copies d’actes de naissance, copies de passeport; copies de documents de citoyenneté; rapports d’évaluation du SCRS, de la GRC, de CIC, s’il y a lieu, et de la police de l’administration locale; notes d’information; fiches d’information; questions et réponses; infocapsules, ordres du jour et comptes rendus de décisions de réunions; mandats; politiques et lignes directrices sur les programmes; présentations au Conseil du Trésor; énoncés de travail; propositions; évaluations; présentations; évaluations de la menace et des risques; protocoles d’entente et procédures normalisées d’exploitation."
TC NIE 001,National Interest Exemptions,Exemptions d’intérêt national,"Forms, questionnaires, supporting information/documents, assessment guide, decision records, correspondence, policies, procedures, reviews of best practices, project information and descriptions, evaluations, information related to performance monitoring and quality assurance, reports, statistics, agendas and minutes of meetings, briefing notes, and internal audits.","Formulaires, questionnaires, renseignements/documents à l’appui, guide d’évaluation, dossiers de décision, correspondance, politiques, procédures, examens des pratiques exemplaires, renseignements et descriptions de projet, évaluations, renseignements liés à la surveillance du rendement et à l’assurance de la qualité rapports, statistiques, ordres du jour et procès-verbaux des réunions, notes d’information et vérifications internes."
TC ASE 012,Canadian Air Transport Security Authority (CATSA),Administration canadienne de la sûreté du transport aérien (ACSTA),"Correspondence, briefing and discussion papers, reports, assessments, meeting agendas and minutes, terms of reference, Treasury Board submissions, Cabinet documents, program policies and guidelines and audit reports.","Correspondance, notes d’information et documents de travail, rapports, évaluations, ordres du jour et procès-verbaux de réunion, mandats, présentations au Conseil du Trésor, documents du Cabinet, politiques et lignes directrices sur les programmes et rapports de vérification."
TC ASE 009,Operational Performance Framework,Cadre de rendement opérationnel,"Correspondence, briefing and discussion papers, reports, terms of reference, presentations, and research literature.","Correspondance, notes d’information et documents de travail, rapports, mandats, présentations et documents de recherche."
TC ASE 013,Air Cargo Security,Sûreté du fret aérien,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, Treasury Board submissions, memoranda, and product descriptions and literature.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunion, mandats, exposés, présentations au Conseil du Trésor, mémoires, descriptions de produits et documentation."
TC ASE 006,Aviation Security Regulatory Affairs and Regulatory Review,Examen de la réglementation et des affaires réglementaires de la sûreté aérienne,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, database application forms, regulatory instruments, and procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunion, mandats, formulaires de demande de la base de données, instruments de réglementation et procédures."
TC MOS 007,Center of Expertise of Transfer Payment,Centre d’expertise sur les paiements de transfert,"Correspondence, reports, presentations, terms of reference, templates and forms, consultation papers, meeting agendas and minutes, procedures and guidelines, checklists, manuals, communication plans.","Correspondance, rapports, présentations, mandats, gabarits et formulaires, documents de consultation, ordres du jour et procès-verbaux de réunions, procédures et lignes directrices, listes de vérification, manuels et plans de communication."
TC ASE 501,Bilateral and International Agreements,Ententes bilatérales et internationales,"Correspondence, agreements, reports, meeting agendas and minutes, procedures, and guidelines","Correspondance, ententes, rapports, ordres du jour et procès-verbaux de réunions, procédures et lignes directrices."
TC CAP 001,Clean Air,Air pur,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, studies, technical reports, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, contribution agreements, publications, and Question Period notes.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, études, rapports techniques, communiqués de presse, présentations, messages clés, discours, bulletins, ordres du jour et procès-verbaux des réunions, politiques et lignes directrices, accords de contribution, publications et notes pour la période de questions."
TC CAT 013,ecoauto Rebate Program,Programme de remise écoAUTO,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, grant agreements, project and program management documentation, presentations, reports, budget forecasts, audits and evaluation reports, news releases, Question Period notes, questions and answers and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès‑verbaux, accords de subvention, documentation de gestion de projet et de programme, présentations, rapports, prévisions budgétaires, rapports de vérification et d’évaluation, communiqués de presse, notes pour la période de questions, questions et réponses et infocapsules."
TC CAT 502,ecoTechnology Vehicles II Initiative,Initiative écoTECHNOLOGIE pour véhicules II,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, grant agreements, project and program management documentation, presentations, reports, budget forecasts, audits and evaluation reports, news releases, Question Period notes, questions and answers and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès‑verbaux, accords de subvention, documentation de gestion de projet et de programme, présentations, rapports, prévisions budgétaires, rapports de vérification et d’évaluation, communiqués de presse, notes pour la période de questions, questions et réponses et infocapsules."
TC IZEV 001,Incentives for Zero-Emission Vehicles Program,Programme d’incitatifs pour les véhicules à zéro émission,"Forms, questionnaires, supporting information/documents, assessment guide, decision records, correspondence, policies, procedures, reviews of best practices, project information and descriptions, evaluations, information related to performance monitoring and quality assurance, reports, statistics, agendas and minutes of meetings, briefing notes, and internal audits.","Formulaires, questionnaires, renseignements/documents à l’appui, guide d’évaluation, dossiers de décision, correspondance, politiques, procédures, examens des pratiques exemplaires, information et descriptions du projet, évaluations, renseignements liés à la surveillance du rendement et à l’assurance de la qualité, rapports, statistiques, ordres du jour et procès-verbaux, notes d’information, vérifications internes."
TC CAT 005,Aviation Emissions Policy,Politique sur les émissions du transport aérien,"Correspondence, memoranda of understanding, briefing notes, memoranda, contracts, studies, technical reports, Cabinet documents, Treasury Board submissions, press releases, presentations, key messages, speeches, newsletters, meeting agendas and minutes, policies and guidelines, agreements, publications, and Question Period notes.","Correspondance, protocoles d’entente, notes d’information, notes de service, contrats, études, rapports techniques, documents du Cabinet, présentations au Conseil du Trésor, communiqués de presse, présentations, messages clés, discours, bulletins, ordres du jour et procès-verbaux des réunions, politiques et lignes directrices, accords, publications et notes pour la période de questions."
TC CAT 001,Environmental Policy - Analysis and Evaluation Group,Politique environnementale – Groupe d’analyse et d’évaluation,"Correspondence, briefing notes, memoranda of understanding, analysis and research reports, memoranda, contracts and proposals, studies, statistics, Cabinet documents, Treasury Board submissions, policy documents, presentations, key messages, speeches, meeting agendas and minutes, publications, and Question Period notes.","Correspondance, notes d’information, protocoles d’entente, rapports d’analyse et de recherche, notes de service, contrats et propositions, études, statistiques, documents du Cabinet, présentations au Conseil du Trésor, documents stratégiques, présentations, messages clés, discours, ordres du jour et procès-verbaux des réunions, publications et notes pour la période de questions."
TC CAT 002,Environmental Policy - Climate Change,Politique environnementale – Changements climatiques,"Correspondence, briefing notes, memoranda of understanding, analysis and research reports, memoranda, contracts and proposals, studies, statistics, Cabinet documents, Treasury Board submissions, policy documents, presentations, key messages, speeches, meeting agendas and minutes, publications, and Question Period notes.","Correspondance, notes d’information, protocoles d’entente, rapports d’analyse et de recherche, notes de service, contrats et propositions, études, statistiques, documents du Cabinet, présentations au Conseil du Trésor, documents stratégiques, présentations, messages clés, discours, ordres du jour et procès-verbaux des réunions, publications et notes pour la période de questions."
TC CAT 003,Environmental Policy - Regulatory Policy,Politique environnementale – Politique de réglementation,"Correspondence, briefing notes, Memorandum of Understanding, analysis and research reports, memoranda, contracts and proposals, studies, statistics, Cabinet documents, Treasury Board submissions, policy documents, press releases, presentations, key messages, speeches, meeting agendas and minutes, publications, and Question Period notes.","Correspondance, notes d’information, protocoles d’entente, rapports d’analyse et de recherche, notes de service, contrats et propositions, études, statistiques, documents du Cabinet, présentations au Conseil du Trésor, documents stratégiques, communiqués de presse, présentations, messages clés, discours, ordres du jour et procès-verbaux des réunions, publications et notes pour la période de questions."
TC CWT 001,Marine Safety Environmental Protection,Sécurité maritime – Protection environnementale,"Correspondence, reports, awareness material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, and procedures.","Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, présentations et procédures."
TC CWT 002,Marine Safety Environmental Response,Sécurité maritime – Intervention environnementale,"Correspondence, reports, awareness material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, procedures, rules, and regulations.","Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés, procédures, et règles et règlements."
TC MOS 001,Aboriginal Agreements,Ententes conclues avec les Autochtones,"Correspondence, briefing notes, memoranda, presentations, instructions, guidelines, minutes, reports, statistics, comparative charts, and analytical reviews.","Correspondance, notes d’information, notes de service, présentations, instructions, lignes directrices, procès-verbaux, rapports, statistiques, tableaux comparatifs et examens analytiques."
TC MOS 002,Aboriginal Consultations,Consultations des Autochtones,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, project proposals, presentations, work plans, budget forecasts, legal opinions, procedures, policy papers, business cases, consultation reports, benchmarking material, training materials, guidelines and tools, news releases, questions, and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux, propositions de projet, présentations, plans de travail, prévisions budgétaires, avis juridiques, procédures, documents d’orientation, analyses de rentabilisation, rapports de consultation, documents de référence, matériel de formation, lignes directrices et outils, communiqués de presse, questions et réponses, points de discussion et infocapsules."
TC EST 001,Contaminated Sites,Sites contaminés,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, project proposals, presentations, work plans, budget forecasts, Memoranda to Cabinet, legal opinions, memoranda of understanding, Treasury Board submissions, monthly and annual reports, assessments, management plans, manuals, monitoring reports, notices, research studies and reports, speeches, procedures, policies and guidelines, inventories, maps, terms of reference, contracts, audit reviews and reports, news releases, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès‑verbaux, propositions de projet, présentations, plans de travail, prévisions budgétaires, mémoires au Cabinet, avis juridiques, protocoles d’entente, présentations au Conseil du Trésor, rapports mensuels et annuels, évaluations, plans de gestion, manuels, rapports de surveillance, avis, études et rapports de recherche, discours, procédures, politiques et lignes directrices, inventaires, cartes, mandats, contrats, examens et rapports de vérification, communiqués de presse, questions et réponses, points de discussion et infocapsules."
TC EST 002,Environmental Assessment,Évaluation environnementale,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, project proposals, presentations, work plans, budget forecasts, Memoranda to Cabinet, legal opinions, memoranda of understanding, Treasury Board submissions, monthly and annual reports, assessments, management plans, manuals, procedures, monitoring reports, notices, research studies and reports, speeches, policies and guidelines, inventories, maps, terms of reference, contracts, audit reviews and reports, news releases, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux, propositions de projet, présentations, plans de travail, prévisions budgétaires, mémoires au Cabinet, avis juridiques, protocoles d’entente, présentations au Conseil du Trésor, rapports mensuels et annuels, évaluations, plans de gestion, manuels, procédures, rapports de surveillance, avis, études et rapports de recherche, discours, politiques et lignes directrices, inventaires, cartes, mandats, contrats, examens et rapports de vérification, communiqués de presse, questions et réponses, points de discussion et infocapsules."
TC EST 003,Environmental Protection,Protection de l’environnement,"Correspondence, briefing notes, memoranda, meeting agendas and minutes, project proposals, presentations, work plans, budget forecasts, Memoranda to Cabinet, legal opinions, memoranda of understanding, Treasury Board submissions, monthly and annual reports, assessments, management plans, manuals, monitoring reports, notices, research studies and reports, speeches, environmental emergency plans, procedures, policies and guidelines, inventories, maps, terms of reference, contracts, audit reviews and reports, news releases, questions and answers, speaking points and media lines.","Correspondance, notes d’information, notes de service, ordres du jour et procès-verbaux, propositions de projet, présentations, plans de travail, prévisions budgétaires, mémoires au Cabinet, avis juridiques, protocoles d’entente, présentations au Conseil du Trésor, rapports mensuels et annuels, évaluations, plans de gestion, manuels, rapports de surveillance, avis, études et rapports de recherche, discours, plans d’urgence environnementale, procédures, politiques et lignes directrices, inventaires, cartes, mandats, contrats, examens et rapports de vérification, communiqués de presse, questions et réponses, points de discussion et infocapsules."
TC CAT 004,Sustainable Development,Développement durable,"Correspondence, briefing notes, analysis and research reports, memoranda, contracts and proposals, studies, environmental petitions, statistics, Cabinet documents, policy documents, presentations, key messages, speeches, meeting agendas and minutes, publications, and Question Period notes.","Correspondance, notes d’information, rapports d’analyse et de recherche, notes de service, contrats et propositions, études, pétitions environnementales, statistiques, rapports de diligence raisonnable, documents du Cabinet, documents stratégiques, présentations, messages clés, discours, ordres du jour et procès-verbaux des réunions, publications et notes pour la période de questions."
TC MSA 700,Canada's Oceans Protection Plan,Plan de protection des océans du Canada,,"Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés, procédures et règles et règlements, sondage, entente, plan d’action, rapports de mise en œuvre et de vérification."
TC MSA 006,Marine Safety International Inspection Standards (Port State Control),Sécurité maritime – Normes d’inspection et d’exploitation – Régime international (Contrôle des navires par l’État du port),"Correspondence, committee and working group reports, legislation, legal opinions, project plans, meeting agendas and minutes, terms of reference, presentations, memoranda, memoranda of understanding and notices.","Correspondance, rapports de comités et de groupes de travail, législation, avis juridiques, plans de projet, ordres du jour et procès-verbaux de réunions, mandats, exposés, notes de service, protocoles d’entente et préavis."
TC MSA 005,Marine Personnel Standards,Normes du personnel maritime,"Correspondence, course syllabi, examinations, certificates, policies, bulletins, notices, communication materials (posters, advertisements, flyers, etc.) and audit reports","Correspondance, programme de cours, examens, certificats, politiques, bulletins, avis, matériel de communication (affiches, publicités, circulaires, etc.) et rapports de vérification."
TC MSA 001,Marine Safety Cargoes and Ship-Port Interface,Sécurité maritime – Marchandises et interface navire-port,"Correspondence, reports, awareness material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, procedures, rules, and regulations.","Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés, procédures et règles et règlements."
TC MSA 002,Marine Safety Navigation and Radiocommunications,Sécurité maritime – Sécurité de la navigation et radiocommunications,"Correspondence, reports, awareness material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, procedures, rules, and regulations.","Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés, procédures et règles et règlements."
TC MSA 007,Marine Safety Personnel Medicine,Personnel de la sécurité maritime et médecine maritime,"Correspondence, application forms, reports, policies, assessments, certificates, learning material, safety promotion material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, and procedures.","Correspondance, formulaires de demande, rapports, politiques, évaluations, certificats, matériel de formation, matériel de promotion de la sécurité, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés et procédures."
TC MSA 003,Marine Safety Ship Registration,Sécurité maritime – Immatriculation des navires,"Correspondence, reports, awareness material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, procedures, rules, regulations, and a database.","Correspondance, rapports, matériel de sensibilisation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, évaluations, propositions, exposés, procédures et règles et règlements."
TC MSA 008,Marine Transportation Safety Domestic Inspection Standards (Flag State Control),Sécurité du transport maritime – Normes d’inspection et d’exploitation – Régime national (Contrôle des navires par l’État du pavillon),"Correspondence, committee and working group reports, legislation, legal opinions, project plans, meeting agendas and minutes, terms of reference, presentations, memoranda, memoranda of understanding and notices.","Correspondance, rapports de comités et de groupes de travail, législation, avis juridiques, plans de projet, ordres du jour et procès-verbaux de réunions, mandats, exposés, notes de service, protocoles d’entente et préavis."
TC MSA 009,Marine Transportation Safety Regulatory Services,Services de réglementation de la Sécurité maritime,"Correspondence, committee and working group reports, legislation, legal opinions, project plans, meeting agendas and minutes, terms of reference, presentations, memoranda, memoranda of understanding and notices.","Correspondance, rapports de comités et de groupes de travail, législation, avis juridiques, plans de projet, ordres du jour et procès-verbaux de réunions, mandats, exposés, notes de service, protocoles d’entente et préavis."
TC MSA 010,Pilotage,Pilotage,"Correspondence, bulletins, memoranda, policies, procedures, and legal opinions.","Correspondance, bulletins, notes de service, politiques et procédures, et avis juridiques."
TC MSA 004,"Design, Equipment, and Boating Safety","Conception, équipement et sécurité nautique","Correspondence, bulletins, memoranda, policies and procedures, legal opinions, educational material, reports, capacity/conformity labels, declarations of compliance, guidelines, and product approval certificates.","Correspondance, bulletins, notes de service, politiques et procédures, avis juridiques, matériel de formation, rapports, étiquettes de capacité ou de conformité, déclarations de conformité, lignes directrices et certificats d’approbation de produits."
TC MSA 012,Marine Safety Navigable Waters – Protection,Sécurité maritime – Protection des eaux navigables,"Correspondence, application forms, reports, assessments, awareness and education material, meeting agendas and minutes, terms of reference, memoranda of understanding, policies and guidelines, copies of contracts, evaluations, proposals, presentations, and procedures.","Correspondance, formulaires de demandes, rapports, évaluations, matériel de sensibilisation et d’éducation, ordres du jour et procès-verbaux de réunions, mandats, protocoles d’entente, politiques et lignes directrices, copies de contrats, propositions, exposés et procédures."
TC MSE 002,Marine Security Operations,Opérations de la sûreté maritime,"Correspondence, reports, operational policies, procedures and bulletins, inspection, assessment, and enforcement reports, security promotional material, meeting agendas and records of decision, terms of reference, memoranda of understanding, copies of contracts, presentations, security plans and assessments, inspectors’ notes, incident reports, emergency plans and procedures, notices of suspension and certificates.","Correspondance, rapports, politiques opérationnelles, procédures et bulletins, rapports d’inspection, d’évaluation et d’application, documents de promotion de la sûreté, ordres du jour et procès-verbaux des décisions, mandats, protocoles d’entente, copies de contrats, présentations, plans et évaluations de sécurité, notes des inspecteurs, rapports d’incident, plans et procédures d’urgence, avis de suspension et certificats."
TC MSE 004,Marine Transportation Security Screening,Contrôle de sûreté du transport maritime,"Correspondence, application forms, copies of birth certificates, copies of passports, copies of citizenship papers, assessment reports from the Canadian Security Intelligence Service, Royal Canadian Mounted Police, Citizenship and Immigration, if appropriate, and police of local jurisdiction, briefing notes, backgrounders, questions and answers, media lines, meeting agendas and decision records, terms of reference, program policies and guidelines, Treasury Board submissions, statements of work, proposals, evaluations, presentations, threat and risk assessments, memoranda of understanding, and standard operation procedures.","Correspondance, formulaires de demande, copies d’actes de naissance, copies de passeport, copies de documents de citoyenneté, rapports d’évaluation du Service canadien du renseignement de sécurité, de la Gendarmerie royale du Canada, de Citoyenneté et Immigration Canada, s’il y a lieu, et de la police de l’administration locale, notes d’information, fiches d’information, questions et réponses, infocapsules, ordres du jour et procès-verbaux de décisions de réunions, mandats, politiques et lignes directrices sur les programmes, présentations au Conseil du Trésor, énoncés de travail, propositions, évaluations, présentations, évaluations de la menace et du risque, protocoles d’entente et procédures opérationnelles normalisées."
TC HRM 001,Office of Reconsideration - Marine,Bureau de réexamen – Transport maritime,"Correspondence, audio CDs, application forms, contracts, reports, briefing notes, memoranda, meeting agendas and minutes, audits, Treasury Board submissions, due diligence reports, legal opinions, risk assessments, progress reports, annual reports, site visit reports, news releases, Question Period notes, questions, and answers, speaking points and media lines.","Correspondance, CD audio, formulaires de demande, contrats, rapports, notes d’information, protocoles d’entente, ordres du jour et procès-verbaux des réunions, vérifications, présentations au Conseil du Trésor, rapports de diligence raisonnable, avis juridiques, analyses de risque, rapports d’étape, rapports annuels, comptes rendus des visites du lieu, communiqués de presse, notes pour les périodes de questions, questions et réponses, notes d’allocutions et infocapsules."
TC MSE 001,Marine Security Policy and Coordination,Politique de sûreté maritime et coordination,"Correspondence, reports, policies, meeting agendas and minutes, terms of reference, records of decision, briefing notes, policies, and guidelines; presentations, Treasury Board submissions and Cabinet documents.","Correspondance, rapports, politiques, ordres du jour et procès-verbaux de réunions, mandats, compte rendu des décisions, notes d’information, politiques et lignes directrices, présentations, présentations au Conseil du Trésor et documents du Cabinet."
TC MSE 003,Marine Security Regulatory Affairs,Affaires réglementaires de la sûreté maritime,"Correspondence, reports, consultation meeting agendas and decision records, briefing notes, regulations, security measures, exemptions, memoranda of understanding, presentations, Treasury Board submissions for regulations and Cabinet documents.","Correspondance, rapports, ordres du jour et comptes rendus des décisions des réunions de consultations, notes d’information, règlements, mesures de sécurité, exemptions, protocoles d’entente, exposés, présentations au Conseil au Trésor au sujet des règlements et documents du Cabinet."
TC RSA 005,Motor Carrier Safety,Sécurité des transporteurs routiers,"Correspondence, regulations, statistics, and briefing notes.","Correspondance, règlements, statistiques et notes d’information."
TC RSA 006,Road Safety Outreach,Sensibilisation à la sécurité routière,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, evaluations, memoranda of understanding, standard operating procedures, publications, displays and brochures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunion, mandats, exposés, avis juridiques, évaluations, protocoles d’entente, procédures opérationnelles normalisées, publications, affiches et brochures."
TC RSA 002,Motor Vehicle Regulations Enforcement,Application de la réglementation des véhicules automobiles,"Correspondence, briefing and discussion papers, reports, meeting agendas and minutes, terms of reference, presentations, legal opinions, evaluations, memoranda of understanding, Treasury Board submissions, Cabinet documents and standard operating procedures.","Correspondance, notes d’information et documents de travail, rapports, ordres du jour et procès-verbaux de réunion, mandats, exposés, avis juridiques, évaluations, protocoles d’entente, présentations au Conseil au Trésor, documents du Cabinet et modes opératoires normalisés."
